ID,District,Value,Status,Latitude,Longitude
GS040052,강서구,81.8498915,참,37.5509,126.8497
JN030011,중랑구,81.8276925,참,37.6063,127.093
EP070014,은평구,81.779212,참,37.6024,126.9293
WF171999,서초구,81.759559,참,37.4835,127.0322
WF201025,강동구,81.7501438,참,37.53,127.1237
WF201396,도봉구,81.7357536,참,37.6686,127.0466
WF201027,강동구,81.7210755,참,37.53,127.1237
DB130022,도봉구,81.7196259,참,37.6686,127.0466
GR050045,구로구,81.6873155,참,37.4951999,126.8877
GS190028,강서구,81.6789689,참,37.5509,126.8497
WF201762,중구,81.6678185,참,37.5636559,126.9975097
SP260020,송파구,81.630955,참,37.5145,127.1058
DDM160002,동대문구,81.6174976,참,37.5741982,127.0395092
YDP000034,영등포구,81.6126346,참,37.5262,126.8959
HT210039,중구,81.601164,참,37.5636559,126.9975097
GS150026,강서구,81.5900144,참,37.5509,126.8497
GR020019,구로구,81.513425,참,37.4951999,126.8877
GS020018,강서구,81.4795587,참,37.5509,126.8497
WF200104,중구,81.4420327,참,37.5636559,126.9975097
GS080018,강서구,81.4296059,참,37.5509,126.8497
GJ130004,광진구,81.4218952,참,37.5384,127.0828
SD000193,성동구,81.3832537,참,37.5635,127.0365
HT210005,중구,81.2348468,참,37.5636559,126.9975097
DBGURUCUS019,도봉구,81.1835214,참,37.6686,127.0466
SD000148,성동구,81.1803771,참,37.5635,127.0365
YS180001,용산구,81.1411765,참,37.5323,126.99
GA070065,관악구,81.0898856,참,37.4782,126.9518
WF181361,강동구,81.0723367,참,37.53,127.1237
GR030088,구로구,81.0344359,참,37.4951999,126.8877
WN003930,성동구,80.8896207,참,37.5635,127.0365
NW160004,노원구,80.8871772,참,37.654,127.0567
GS180034,강서구,80.8868483,참,37.5509,126.8497
WF191216,용산구,80.8832908,참,37.5323,126.99
GC010025,금천구,80.8363968,참,37.4565,126.8954
GS090052,강서구,80.7550615,참,37.5509,126.8497
SD000043,성동구,80.7340606,참,37.5635,127.0365
WF190075,강동구,80.6729616,참,37.53,127.1237
WF130040,중구,80.6573287,참,37.5636559,126.9975097
JG190013,중구,80.5766338,참,37.5636559,126.9975097
JR150003,종로구,80.52619,참,37.5806949,126.9827989
EP000061,은평구,80.5232461,참,37.6024,126.9293
YS000045,용산구,80.5201857,참,37.5323,126.99
GS020024,강서구,80.481615,참,37.5509,126.8497
WF172273,도봉구,80.4481762,참,37.6686,127.0466
WF120154,서초구,80.4412507,참,37.4835,127.0322
WF110084,중구,80.4402026,참,37.5636559,126.9975097
WF190074,강동구,80.4379214,참,37.53,127.1237
SD000208,성동구,80.4076456,참,37.5635,127.0365
GR050038,구로구,80.4064546,참,37.4951999,126.8877
WF171192,용산구,80.2859614,참,37.5323,126.99
EP110002,은평구,80.278613,참,37.6024,126.9293
WF190192,강서구,80.2234005,참,37.5509,126.8497
WF171569,마포구,80.1861678,참,37.566571,126.9015317
WF201722,종로구,80.1533703,참,37.5806949,126.9827989
WF120107,서초구,80.1462956,참,37.4835,127.0322
SB010001,성북구,80.1283232,참,37.59,127.0165
GS010057,강서구,80.1022438,참,37.5509,126.8497
GR050015,구로구,80.0863183,참,37.4951999,126.8877
WF121067,강북구,80.0838957,참,37.6395,127.0255
GS090054,강서구,80.0501977,참,37.5509,126.8497
EP170014,은평구,80.0065913,참,37.6024,126.9293
WF172014,서초구,79.9963665,참,37.4835,127.0322
WF120040,노원구,79.9633555,참,37.654,127.0567
WF160128,마포구,79.9402752,참,37.566571,126.9015317
WF172279,서초구,79.9370656,참,37.4835,127.0322
GR060043,구로구,79.9349692,참,37.4951999,126.8877
MP030047,마포구,79.9087788,참,37.566571,126.9015317
WF120475,중구,79.8929226,참,37.5636559,126.9975097
WF181313,서초구,79.8607265,참,37.4835,127.0322
WF190088,강북구,79.8590856,참,37.6395,127.0255
WF172064,서초구,79.7768883,참,37.4835,127.0322
SD000321,성동구,79.7154468,참,37.5635,127.0365
DB140003,도봉구,79.6088466,참,37.6686,127.0466
GN070130,강남구,79.5996443,참,37.5177,127.0473
GN070068,강남구,79.5851435,참,37.5177,127.0473
GR090013,구로구,79.5249877,참,37.4951999,126.8877
WF110202,중구,79.5134179,참,37.5636559,126.9975097
EP110013,은평구,79.5086062,참,37.6024,126.9293
GR150017,구로구,79.4871799,참,37.4951999,126.8877
DDM000041,동대문구,79.4507602,참,37.5741982,127.0395092
WF120169,서초구,79.3494212,참,37.4835,127.0322
HT210017,중구,79.3365275,참,37.5636559,126.9975097
DB100002,도봉구,79.2723892,참,37.6686,127.0466
MP020004,마포구,79.2697489,참,37.566571,126.9015317
GC010020,금천구,79.2349996,참,37.4565,126.8954
GS050053,강서구,79.198893,참,37.5509,126.8497
WF141687,노원구,79.1028491,참,37.654,127.0567
GS080035,강서구,79.0698539,참,37.5509,126.8497
GA070057,관악구,79.0414456,참,37.4782,126.9518
WF191141,중구,79.0167765,참,37.5636559,126.9975097
YC160019,양천구,78.9425709,참,37.5171,126.8663
WF190351,금천구,78.9197873,참,37.4565,126.8954
WF181196,서대문구,78.8625934,참,37.5790747,126.9367861
SB110001,성북구,78.8492142,참,37.59,127.0165
GS170031,강서구,78.8235648,참,37.5509,126.8497
DBGURUCUS009,도봉구,78.8234932,참,37.6686,127.0466
WF191194,마포구,78.8157655,참,37.566571,126.9015317
EP100020,은평구,78.8037364,참,37.6024,126.9293
GS080034,강서구,78.6533969,참,37.5509,126.8497
WF170010,중구,78.620745,참,37.5636559,126.9975097
EP120018,은평구,78.5940873,참,37.6024,126.9293
WF171271,동대문구,78.5533003,참,37.5741982,127.0395092
SD000266,성동구,78.5234373,참,37.5635,127.0365
EP000007,은평구,78.5204802,참,37.6024,126.9293
SD000037,성동구,78.4396445,참,37.5635,127.0365
WN003961,성동구,78.3148036,참,37.5635,127.0365
WF205136,중구,78.2852852,참,37.5636559,126.9975097
SD000124,성동구,78.2809552,참,37.5635,127.0365
WF120396,중구,78.2044966,참,37.5636559,126.9975097
GR110009,구로구,78.1900996,참,37.4951999,126.8877
DJ010015,동작구,78.1610693,참,37.5120999,126.9395
WF190819,송파구,78.098736,참,37.5145,127.1058
HT210132,송파구,78.0487081,참,37.5145,127.1058
GS160046,강서구,78.0388831,참,37.5509,126.8497
WF181028,용산구,77.9766337,참,37.5323,126.99
WF171874,동작구,77.9524655,참,37.5120999,126.9395
WN004015,성동구,77.8987738,참,37.5635,127.0365
GN070073,강남구,77.8583175,참,37.5177,127.0473
EP050017,은평구,77.8461388,참,37.6024,126.9293
GS050047,강서구,77.789348,참,37.5509,126.8497
HT210093,중구,77.7794197,참,37.5636559,126.9975097
DB020003,도봉구,77.6902695,참,37.6686,127.0466
GD130120,강동구,77.6738249,참,37.53,127.1237
WF120179,성동구,77.6612082,참,37.5635,127.0365
WF201763,중구,77.5671711,참,37.5636559,126.9975097
SC000011,서초구,77.5636347,참,37.4835,127.0322
WF181225,마포구,77.5251729,참,37.566571,126.9015317
GS050045,강서구,77.496895,참,37.5509,126.8497
GR060041,구로구,77.4919435,참,37.4951999,126.8877
GS190027,강서구,77.439003,참,37.5509,126.8497
WF171790,금천구,77.4387568,참,37.4565,126.8954
WF171632,강서구,77.4236834,참,37.5509,126.8497
JR160003,종로구,77.3813362,참,37.5806949,126.9827989
WF200082,중구,77.3435178,참,37.5636559,126.9975097
GS010061,강서구,77.1865417,참,37.5509,126.8497
SD000242,성동구,77.1620198,참,37.5635,127.0365
WF191143,중구,77.1243347,참,37.5636559,126.9975097
WF172287,서초구,77.0687251,참,37.4835,127.0322
GR050003,구로구,77.0495877,참,37.4951999,126.8877
WF181325,서초구,77.0262421,참,37.4835,127.0322
SB110003,성북구,76.924657,참,37.59,127.0165
WF200125,서초구,76.9208123,참,37.4835,127.0322
GS040071,강서구,76.9073587,참,37.5509,126.8497
GS060084,강서구,76.9021808,참,37.5509,126.8497
SD000122,성동구,76.8931733,참,37.5635,127.0365
WN003831,성동구,76.8859166,참,37.5635,127.0365
WF171193,용산구,76.881598,참,37.5323,126.99
WF201230,광진구,76.8487352,참,37.5384,127.0828
WF171682,금천구,76.8362525,참,37.4565,126.8954
YC040020,양천구,76.8358392,참,37.5171,126.8663
GS010060,강서구,76.7456462,참,37.5509,126.8497
WF201145,강서구,76.7400856,참,37.5509,126.8497
SD000331,성동구,76.7396898,참,37.5635,127.0365
SD000386,성동구,76.6977655,참,37.5635,127.0365
EP170015,은평구,76.6925754,참,37.6024,126.9293
WF131593,노원구,76.6906041,참,37.654,127.0567
HT210007,중구,76.6830957,참,37.5636559,126.9975097
WN200002,용산구,76.6481457,참,37.5323,126.99
YDP200002,영등포구,76.5849339,참,37.5262,126.8959
DB100006,도봉구,76.5638678,참,37.6686,127.0466
SD000370,성동구,76.3960971,참,37.5635,127.0365
WF141596,구로구,76.3496781,참,37.4951999,126.8877
GN070064,강남구,76.3321967,참,37.5177,127.0473
WF161035,강남구,76.3188442,참,37.5177,127.0473
MP010066,마포구,76.2781237,참,37.566571,126.9015317
WF120201,성동구,76.2704232,참,37.5635,127.0365
EP000047,은평구,76.2177966,참,37.6024,126.9293
HT210043,중구,76.0895362,참,37.5636559,126.9975097
MP020031,마포구,76.0054323,참,37.566571,126.9015317
WF171276,중랑구,75.9763293,참,37.6063,127.093
HT210189,송파구,75.9464221,참,37.5145,127.1058
GS100038,강서구,75.8721895,참,37.5509,126.8497
WF190438,노원구,75.8504743,참,37.654,127.0567
HT210067,중구,75.8456807,참,37.5636559,126.9975097
SC170015,서초구,75.8325354,참,37.4835,127.0322
WF201404,동대문구,75.8183034,참,37.5741982,127.0395092
WF181362,강동구,75.8032665,참,37.53,127.1237
HT210172,송파구,75.7903564,참,37.5145,127.1058
WF190323,구로구,75.7862403,참,37.4951999,126.8877
GR180011,구로구,75.7857881,참,37.4951999,126.8877
WF190497,동대문구,75.7725609,참,37.5741982,127.0395092
WF181255,강서구,75.7310676,참,37.5509,126.8497
WF201036,강동구,75.6658342,참,37.53,127.1237
DB130006,도봉구,75.6548973,참,37.6686,127.0466
DB100004,도봉구,75.6438255,참,37.6686,127.0466
DB120001,도봉구,75.576243,참,37.6686,127.0466
JG190010,중구,75.5472702,참,37.5636559,126.9975097
EP110011,은평구,75.5344469,참,37.6024,126.9293
GS120083,강서구,75.4893626,참,37.5509,126.8497
WF201398,도봉구,75.4636255,참,37.6686,127.0466
WF181117,노원구,75.4533752,참,37.654,127.0567
GS070018,강서구,75.3212788,참,37.5509,126.8497
WF110025,마포구,75.2982352,참,37.566571,126.9015317
WF191016,은평구,75.2917296,참,37.6024,126.9293
GB070017,강북구,75.2520507,참,37.6395,127.0255
EP110004,은평구,75.2349288,참,37.6024,126.9293
WF170043,중구,75.2253571,참,37.5636559,126.9975097
JG000040,중구,75.2104493,참,37.5636559,126.9975097
GR120019,구로구,75.1922944,참,37.4951999,126.8877
GN070022,강남구,75.0865616,참,37.5177,127.0473
SB140005,성북구,75.0244701,참,37.59,127.0165
SD000107,성동구,75.0175906,참,37.5635,127.0365
JN150003,중랑구,74.9878277,참,37.6063,127.093
GR030075,구로구,74.9510683,참,37.4951999,126.8877
SD000175,성동구,74.9443906,참,37.5635,127.0365
NW010002,노원구,74.9363398,참,37.654,127.0567
HT210072,종로구,74.8805606,참,37.5806949,126.9827989
WF171366,도봉구,74.8627562,참,37.6686,127.0466
EP160027,은평구,74.8391834,참,37.6024,126.9293
YDP250002,영등포구,74.8326078,참,37.5262,126.8959
WF171226,성동구,74.7958936,참,37.5635,127.0365
WF131591,노원구,74.7849369,참,37.654,127.0567
EP110026,은평구,74.6354304,참,37.6024,126.9293
WF201307,노원구,74.6266175,참,37.654,127.0567
GS100086,강서구,74.5253132,참,37.5509,126.8497
GR040045,구로구,74.5027484,참,37.4951999,126.8877
WF181238,양천구,74.4793159,참,37.5171,126.8663
DBGURUCUS028,도봉구,74.4630512,참,37.6686,127.0466
WF201087,강동구,74.4444561,참,37.53,127.1237
WF120339,중구,74.4124327,참,37.5636559,126.9975097
EP090002,은평구,74.4106064,참,37.6024,126.9293
GS100067,강서구,74.3908209,참,37.5509,126.8497
EP170021,은평구,74.3477013,참,37.6024,126.9293
WF201218,광진구,74.3178327,참,37.5384,127.0828
GS110039,강서구,74.3048276,참,37.5509,126.8497
WF171767,금천구,74.3041268,참,37.4565,126.8954
GR060051,구로구,74.2977485,참,37.4951999,126.8877
WF201843,중랑구,74.2759157,참,37.6063,127.093
GD130043,강동구,74.2727637,참,37.53,127.1237
YDP000011,영등포구,74.1425166,참,37.5262,126.8959
GS100046,강서구,74.1114749,참,37.5509,126.8497
SIGMUL080,강서구,74.0689086,참,37.5509,126.8497
SP260073,송파구,74.0374766,참,37.5145,127.1058
GS050031,강서구,74.0362526,참,37.5509,126.8497
WF171715,금천구,74.0274991,참,37.4565,126.8954
WN200014,종로구,73.9982566,참,37.5806949,126.9827989
GN020027,강남구,73.9277299,참,37.5177,127.0473
WF190211,관악구,73.916856,참,37.4782,126.9518
WF190413,노원구,73.9046074,참,37.654,127.0567
EP000051,은평구,73.8722533,참,37.6024,126.9293
WF201525,성동구,73.8541133,참,37.5635,127.0365
WF111089,노원구,73.8481349,참,37.654,127.0567
GD140005,강동구,73.8023015,참,37.53,127.1237
WF170020,중구,73.7983399,참,37.5636559,126.9975097
WF141601,구로구,73.7925977,참,37.4951999,126.8877
GN020032,강남구,73.7737812,참,37.5177,127.0473
GS110025,강서구,73.7610453,참,37.5509,126.8497
EP060010,은평구,73.7229049,참,37.6024,126.9293
WF190312,구로구,73.7217883,참,37.4951999,126.8877
GC010005,금천구,73.700632,참,37.4565,126.8954
WF110224,중구,73.6962774,참,37.5636559,126.9975097
GS010054,강서구,73.6631265,참,37.5509,126.8497
EP170026,은평구,73.6566546,참,37.6024,126.9293
WN003947,성동구,73.6191129,참,37.5635,127.0365
MP010060,마포구,73.5935445,참,37.566571,126.9015317
JG000021,중구,73.573205,참,37.5636559,126.9975097
WF190452,노원구,73.5274533,참,37.654,127.0567
DB100005,도봉구,73.5223578,참,37.6686,127.0466
SD000015,성동구,73.5039781,참,37.5635,127.0365
WF201038,강동구,73.3929,참,37.53,127.1237
EP130002,은평구,73.3899943,참,37.6024,126.9293
GD130111,강동구,73.3687454,참,37.53,127.1237
WF201193,강서구,73.2127681,참,37.5509,126.8497
GS120052,강서구,73.1361463,참,37.5509,126.8497
WF190117,강서구,73.044306,참,37.5509,126.8497
WF171810,금천구,72.9124276,참,37.4565,126.8954
YDP200015,영등포구,72.8539463,참,37.5262,126.8959
WF171158,용산구,72.8466061,참,37.5323,126.99
SD000340,성동구,72.8462906,참,37.5635,127.0365
GS040064,강서구,72.7124498,참,37.5509,126.8497
SDM050074,서대문구,72.6965735,참,37.5790747,126.9367861
WF131582,노원구,72.6494043,참,37.654,127.0567
GD130014,강동구,72.6445091,참,37.53,127.1237
WF160093,마포구,72.6362871,참,37.566571,126.9015317
SD000033,성동구,72.5986859,참,37.5635,127.0365
GR070023,구로구,72.5982059,참,37.4951999,126.8877
DB100001,도봉구,72.5435815,참,37.6686,127.0466
SC000074,서초구,72.509058,참,37.4835,127.0322
WF190610,동작구,72.4752972,참,37.5120999,126.9395
GR020012,구로구,72.4271883,참,37.4951999,126.8877
GS010055,강서구,72.3991955,참,37.5509,126.8497
DB040007,도봉구,72.3771808,참,37.6686,127.0466
WF171805,금천구,72.3671506,참,37.4565,126.8954
GA070059,관악구,72.3612653,참,37.4782,126.9518
EP000035,은평구,72.3363904,참,37.6024,126.9293
GC010021,금천구,72.3290724,참,37.4565,126.8954
WF190955,용산구,72.282732,참,37.5323,126.99
WF190537,동작구,72.2227727,참,37.5120999,126.9395
WF110190,중구,72.1846004,참,37.5636559,126.9975097
GS110026,강서구,72.1561097,참,37.5509,126.8497
WF201870,서초구,72.0915175,참,37.4835,127.0322
GS060046,강서구,72.0685761,참,37.5509,126.8497
DB120012,도봉구,72.0479475,참,37.6686,127.0466
WN004005,성동구,72.027294,참,37.5635,127.0365
GS100052,강서구,72.0171214,참,37.5509,126.8497
WF120448,중구,72.0166404,참,37.5636559,126.9975097
WF201048,강동구,72.0076186,참,37.53,127.1237
WF201651,용산구,71.9885943,참,37.5323,126.99
WF120461,중구,71.9783591,참,37.5636559,126.9975097
GS120076,강서구,71.9585665,참,37.5509,126.8497
NW120013,노원구,71.7840555,참,37.654,127.0567
WF190365,금천구,71.7624103,참,37.4565,126.8954
WF190106,강북구,71.7477251,참,37.6395,127.0255
GR140002,구로구,71.7398126,참,37.4951999,126.8877
JN070003,중랑구,71.6328631,참,37.6063,127.093
EP040003,은평구,71.6231287,참,37.6024,126.9293
MP010076,마포구,71.5630171,참,37.566571,126.9015317
WF190418,노원구,71.5446072,참,37.654,127.0567
JN080008,중랑구,71.4906434,참,37.6063,127.093
MP010057,마포구,71.4689567,참,37.566571,126.9015317
GC040004,금천구,71.3902678,참,37.4565,126.8954
DB050010,도봉구,71.3665368,참,37.6686,127.0466
WF190948,용산구,71.2918722,참,37.5323,126.99
WF201076,강동구,71.2637427,참,37.53,127.1237
SC110003,서초구,71.2174949,참,37.4835,127.0322
GJ130006,광진구,71.2094515,참,37.5384,127.0828
WF190586,동작구,71.1893296,참,37.5120999,126.9395
DB110027,도봉구,71.1725135,참,37.6686,127.0466
WF110174,중구,71.168296,참,37.5636559,126.9975097
EP070020,은평구,71.1619739,참,37.6024,126.9293
WF120032,노원구,71.1129176,참,37.654,127.0567
SD000265,성동구,71.0391271,참,37.5635,127.0365
WF201024,강남구,71.035027,참,37.5177,127.0473
WF120348,중구,70.9859427,참,37.5636559,126.9975097
MP030035,마포구,70.9652568,참,37.566571,126.9015317
WF181025,중구,70.9506967,참,37.5636559,126.9975097
MP010031,마포구,70.945609,참,37.566571,126.9015317
GS040073,강서구,70.9304334,참,37.5509,126.8497
WF171404,도봉구,70.9244161,참,37.6686,127.0466
JN010008,중랑구,70.9215355,참,37.6063,127.093
WF130028,송파구,70.8614646,참,37.5145,127.1058
WF201020,강남구,70.8281757,참,37.5177,127.0473
SD000306,성동구,70.6986035,참,37.5635,127.0365
SD000228,성동구,70.6643364,참,37.5635,127.0365
SD000201,성동구,70.6380994,참,37.5635,127.0365
WF171283,중랑구,70.6274844,참,37.6063,127.093
GS100066,강서구,70.6122093,참,37.5509,126.8497
WF151635,노원구,70.5652295,참,37.654,127.0567
SB150002,성북구,70.5434273,참,37.59,127.0165
EP110035,은평구,70.5187004,참,37.6024,126.9293
WF190604,동작구,70.5044645,참,37.5120999,126.9395
WF190738,서초구,70.466099,참,37.4835,127.0322
GS020025,강서구,70.3506919,참,37.5509,126.8497
DB020011,도봉구,70.3213808,참,37.6686,127.0466
WN004013,성동구,70.3205296,참,37.5635,127.0365
GR010034,구로구,70.2982759,참,37.4951999,126.8877
WF181367,강동구,70.2441188,참,37.53,127.1237
SD000179,성동구,70.240774,참,37.5635,127.0365
WF190348,금천구,70.1990395,참,37.4565,126.8954
WF120106,서초구,70.188059,참,37.4835,127.0322
WF181271,금천구,70.1847296,참,37.4565,126.8954
GS040049,강서구,70.04,참,37.5509,126.8497
WF191177,중랑구,70.0268766,참,37.6063,127.093
WN003936,성동구,70.0192442,참,37.5635,127.0365
WF181024,중구,70.0054382,참,37.5636559,126.9975097
MP010100,마포구,69.9461201,참,37.566571,126.9015317
WN003794,성동구,69.9374763,참,37.5635,127.0365
WF201085,강동구,69.9340817,참,37.53,127.1237
WF190594,동작구,69.9288984,참,37.5120999,126.9395
EP060014,은평구,69.9086105,참,37.6024,126.9293
GB010007,강북구,69.8970502,참,37.6395,127.0255
SD000232,성동구,69.84714,참,37.5635,127.0365
GS060081,강서구,69.8429962,참,37.5509,126.8497
MP010036,마포구,69.803869,참,37.566571,126.9015317
DB140014,도봉구,69.7859184,참,37.6686,127.0466
WF120479,중구,69.7563087,참,37.5636559,126.9975097
GN100013,강남구,69.679586,참,37.5177,127.0473
WF110226,중구,69.6720527,참,37.5636559,126.9975097
GR000008,구로구,69.6683379,참,37.4951999,126.8877
WF201454,동작구,69.6482161,참,37.5120999,126.9395
GN070035,강남구,69.6433871,참,37.5177,127.0473
WF201468,마포구,69.6217991,참,37.566571,126.9015317
SP260072,송파구,69.5840403,참,37.5145,127.1058
WF201552,송파구,69.5497053,참,37.5145,127.1058
JN120008,중랑구,69.5430545,참,37.6063,127.093
GS070013,강서구,69.4575996,참,37.5509,126.8497
MP030012,마포구,69.4217278,참,37.566571,126.9015317
JN110003,중랑구,69.4124572,참,37.6063,127.093
WF190446,노원구,69.4028037,참,37.654,127.0567
MP030009,마포구,69.3738174,참,37.566571,126.9015317
GN220008,강남구,69.3708544,참,37.5177,127.0473
SD000415,성동구,69.361958,참,37.5635,127.0365
MP030038,마포구,69.3258757,참,37.566571,126.9015317
WF201046,강동구,69.3247818,참,37.53,127.1237
EP000046,은평구,69.2290842,참,37.6024,126.9293
GS010025,강서구,69.2152913,참,37.5509,126.8497
WF120151,서초구,69.1749348,참,37.4835,127.0322
GS140049,강서구,69.0925564,참,37.5509,126.8497
GA150001,관악구,69.090972,참,37.4782,126.9518
HT210036,중구,69.0619044,참,37.5636559,126.9975097
WF205029,은평구,69.0438499,참,37.6024,126.9293
GD150002,강동구,69.0146828,참,37.53,127.1237
WF201411,동대문구,68.9763138,참,37.5741982,127.0395092
GS160061,강서구,68.9590497,참,37.5509,126.8497
WF201683,용산구,68.865736,참,37.5323,126.99
WF201585,양천구,68.7686642,참,37.5171,126.8663
GN090007,강남구,68.7612982,참,37.5177,127.0473
WF131642,도봉구,68.7430872,참,37.6686,127.0466
SD000056,성동구,68.7336443,참,37.5635,127.0365
GS030036,강서구,68.7321624,참,37.5509,126.8497
WF200111,서초구,68.7313768,참,37.4835,127.0322
GS060036,강서구,68.7297559,참,37.5509,126.8497
EP000107,은평구,68.6997528,참,37.6024,126.9293
EP000108,은평구,68.5923623,참,37.6024,126.9293
WF171185,용산구,68.5886278,참,37.5323,126.99
SD000207,성동구,68.5816948,참,37.5635,127.0365
WF190339,금천구,68.5126756,참,37.4565,126.8954
SC170016,서초구,68.5111682,참,37.4835,127.0322
JR040003,종로구,68.4715018,참,37.5806949,126.9827989
YDP250004,영등포구,68.4383774,참,37.5262,126.8959
WN003916,성동구,68.4142969,참,37.5635,127.0365
GR030078,구로구,68.4101249,참,37.4951999,126.8877
WF140016,광진구,68.3990368,참,37.5384,127.0828
WF171523,서대문구,68.3338935,참,37.5790747,126.9367861
EP010020,은평구,68.2953235,참,37.6024,126.9293
WF171807,금천구,68.2909289,참,37.4565,126.8954
WF120147,서초구,68.2907169,참,37.4835,127.0322
WF110232,중구,68.2790933,참,37.5636559,126.9975097
EP140007,은평구,68.2195654,참,37.6024,126.9293
HT210139,송파구,68.218666,참,37.5145,127.1058
WF201655,용산구,68.2075165,참,37.5323,126.99
DB140011,도봉구,68.1914371,참,37.6686,127.0466
EP000056,은평구,68.1209894,참,37.6024,126.9293
GR100012,구로구,68.0954468,참,37.4951999,126.8877
WF140067,은평구,68.0655644,참,37.6024,126.9293
WF171586,양천구,68.047337,참,37.5171,126.8663
WF171752,금천구,67.9313016,참,37.4565,126.8954
EP000138,은평구,67.9298018,참,37.6024,126.9293
EP030003,은평구,67.8892632,참,37.6024,126.9293
EP160031,은평구,67.8665781,참,37.6024,126.9293
WF190008,강남구,67.8625346,참,37.5177,127.0473
SIGMUL068,강서구,67.8379976,참,37.5509,126.8497
WF160117,마포구,67.7709329,참,37.566571,126.9015317
WF190962,용산구,67.7633826,참,37.5323,126.99
SD000012,성동구,67.726941,참,37.5635,127.0365
EP140014,은평구,67.6565264,참,37.6024,126.9293
WF190013,강남구,67.6332153,참,37.5177,127.0473
WF140020,광진구,67.5402664,참,37.5384,127.0828
GS080023,강서구,67.4712752,참,37.5509,126.8497
EP060003,은평구,67.4502689,참,37.6024,126.9293
GS090062,강서구,67.43,참,37.5509,126.8497
WF201458,마포구,67.3578453,참,37.566571,126.9015317
GS070024,강서구,67.3156807,참,37.5509,126.8497
WN200001,용산구,67.2949221,참,37.5323,126.99
MP020009,마포구,67.2924216,참,37.566571,126.9015317
SD000280,성동구,67.2822105,참,37.5635,127.0365
EP060013,은평구,67.15884,참,37.6024,126.9293
SP190008,송파구,67.1249684,참,37.5145,127.1058
WF160054,마포구,67.1004062,참,37.566571,126.9015317
EP140005,은평구,67.0533866,참,37.6024,126.9293
WF190612,동작구,67.030865,참,37.5120999,126.9395
WF110244,중구,67.0194616,참,37.5636559,126.9975097
WF150003,중구,66.8677763,참,37.5636559,126.9975097
EP000025,은평구,66.7878291,참,37.6024,126.9293
EP000020,은평구,66.7870118,참,37.6024,126.9293
EP000102,은평구,66.7561035,참,37.6024,126.9293
GS110016,강서구,66.6917291,참,37.5509,126.8497
WF120177,성동구,66.6336293,참,37.5635,127.0365
GS010067,강서구,66.6104576,참,37.5509,126.8497
WF170027,중구,66.6072699,참,37.5636559,126.9975097
WF201524,성동구,66.6003081,참,37.5635,127.0365
WN000699,도봉구,66.590272,참,37.6686,127.0466
WF181163,은평구,66.5692179,참,37.6024,126.9293
WF170029,중구,66.5174006,참,37.5636559,126.9975097
HT210031,중구,66.4797388,참,37.5636559,126.9975097
NW160079,노원구,66.4792522,참,37.654,127.0567
GA070014,관악구,66.4735844,참,37.4782,126.9518
GB070020,강북구,66.4340549,참,37.6395,127.0255
WF171557,마포구,66.4210753,참,37.566571,126.9015317
GS060042,강서구,66.3791501,참,37.5509,126.8497
GS070023,강서구,66.3718624,참,37.5509,126.8497
EP000052,은평구,66.3654699,참,37.6024,126.9293
SC000017,서초구,66.3582329,참,37.4835,127.0322
GR090002,구로구,66.2678907,참,37.4951999,126.8877
SD000083,성동구,66.2638971,참,37.5635,127.0365
JN050004,중랑구,66.2554199,참,37.6063,127.093
JN010011,중랑구,66.2545337,참,37.6063,127.093
GS120068,강서구,66.1996932,참,37.5509,126.8497
WF181281,금천구,66.1944862,참,37.4565,126.8954
JR050008,종로구,66.1832172,참,37.5806949,126.9827989
WF190821,송파구,66.1755788,참,37.5145,127.1058
WF201150,강서구,66.168966,참,37.5509,126.8497
GS050038,강서구,66.1258562,참,37.5509,126.8497
SP260024,송파구,66.107305,참,37.5145,127.1058
WF160045,마포구,66.0414637,참,37.566571,126.9015317
GS090050,강서구,66.038,참,37.5509,126.8497
JG190002,중구,66.0267856,참,37.5636559,126.9975097
GB070008,강북구,65.9797936,참,37.6395,127.0255
HT210059,중구,65.9138241,참,37.5636559,126.9975097
YS170019,용산구,65.9021683,참,37.5323,126.99
GR050042,구로구,65.8718481,참,37.4951999,126.8877
JG000028,중구,65.8668465,참,37.5636559,126.9975097
WN003940,성동구,65.8582265,참,37.5635,127.0365
GB070013,강북구,65.8557627,참,37.6395,127.0255
EP000101,은평구,65.8400409,참,37.6024,126.9293
MP020010,마포구,65.8152027,참,37.566571,126.9015317
WF110089,중구,65.8081089,참,37.5636559,126.9975097
SD000146,성동구,65.7925844,참,37.5635,127.0365
GR090035,구로구,65.7878867,참,37.4951999,126.8877
HT210199,송파구,65.7662784,참,37.5145,127.1058
WF190810,송파구,65.7487989,참,37.5145,127.1058
EP010013,은평구,65.7163439,참,37.6024,126.9293
EP000110,은평구,65.6862162,참,37.6024,126.9293
GS070031,강서구,65.6530732,참,37.5509,126.8497
SD000307,성동구,65.6445932,참,37.5635,127.0365
MP010077,마포구,65.6356383,참,37.566571,126.9015317
EP170019,은평구,65.6283318,참,37.6024,126.9293
DB010016,도봉구,65.6062897,참,37.6686,127.0466
WF110169,중구,65.5675289,참,37.5636559,126.9975097
WF191223,서대문구,65.5655168,참,37.5790747,126.9367861
DB100009,도봉구,65.4380328,참,37.6686,127.0466
GS030046,강서구,65.4136543,참,37.5509,126.8497
YDP190001,영등포구,65.3880176,참,37.5262,126.8959
