URL,URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,SERVER,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATEPRO,WHOIS_REGDATE,WHOIS_UPDATED_DATE,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES,Type
http://example.com/375,12,0,UTF-8,IIS,4581,JP,NY,2031-04-30,2054-04-30,724,64,59,6137,98,21,7146,8734,12,8,malicious
http://example.com/376,92,5,UTF-8,Apache,7565,US,CA,2031-05-31,2054-05-31,824,31,171,6737,49,56,7361,6508,41,32,malicious
http://example.com/377,52,8,ISO-8859-1,Apache,1029,US,NY,2031-06-30,2054-06-30,255,10,220,452,59,73,8775,4845,19,48,benign
http://example.com/378,38,9,ISO-8859-1,nginx,7873,IN,CA,2031-07-31,2054-07-31,727,93,123,5064,10,91,9320,4661,76,67,benign
http://example.com/379,19,8,ISO-8859-1,Apache,3424,IN,CA,2031-08-31,2054-08-31,862,36,66,3288,30,48,6400,8272,77,3,benign
http://example.com/380,21,6,UTF-8,IIS,4687,IN,PA,2031-09-30,2054-09-30,423,18,9,1402,85,76,151,6736,2,47,benign
http://example.com/381,55,6,ISO-8859-1,IIS,456,US,TX,2031-10-31,2054-10-31,500,50,134,7849,21,18,8534,2689,20,15,benign
http://example.com/382,39,7,ISO-8859-1,IIS,4410,DE,CA,2031-11-30,2054-11-30,285,99,119,946,34,99,1786,9795,95,46,benign
http://example.com/383,91,9,UTF-8,nginx,4164,IN,NY,2031-12-31,2054-12-31,937,33,122,7621,73,15,2921,5822,9,25,malicious
http://example.com/384,97,1,UTF-8,Apache,5599,IN,PA,2032-01-31,2055-01-31,6,70,65,8817,98,44,6663,822,21,69,benign
http://example.com/385,41,5,ISO-8859-1,IIS,3941,US,NY,2032-02-29,2055-02-28,496,59,131,2624,50,94,8220,941,8,36,benign
http://example.com/386,82,4,UTF-8,Apache,9118,JP,TX,2032-03-31,2055-03-31,891,83,254,1978,76,45,8196,2447,39,21,benign
http://example.com/387,56,4,ISO-8859-1,Apache,5433,JP,FL,2032-04-30,2055-04-30,198,52,202,4205,47,97,8716,745,37,6,benign
http://example.com/388,97,2,UTF-8,Apache,6771,CN,TX,2032-05-31,2055-05-31,602,11,165,3730,85,36,8986,8315,29,41,malicious
http://example.com/389,72,2,ISO-8859-1,Apache,7159,JP,PA,2032-06-30,2055-06-30,983,61,127,7770,84,40,8645,3372,83,29,malicious
http://example.com/390,35,5,UTF-8,nginx,765,IN,TX,2032-07-31,2055-07-31,658,95,236,6767,6,51,3790,106,35,73,malicious
http://example.com/391,12,9,UTF-8,nginx,6953,DE,TX,2032-08-31,2055-08-31,936,65,87,2919,50,30,1789,3801,38,78,malicious
http://example.com/392,32,9,UTF-8,nginx,653,CN,PA,2032-09-30,2055-09-30,417,85,33,6079,63,26,8584,9563,90,5,benign
http://example.com/393,84,6,UTF-8,IIS,8619,DE,PA,2032-10-31,2055-10-31,661,47,137,8177,12,85,816,5730,75,23,malicious
http://example.com/394,83,0,ISO-8859-1,IIS,7145,DE,NY,2032-11-30,2055-11-30,51,39,53,9350,41,31,7383,2656,35,65,benign
http://example.com/395,59,2,ISO-8859-1,IIS,9480,IN,CA,2032-12-31,2055-12-31,242,23,205,2589,31,56,4675,3054,68,39,malicious
http://example.com/396,45,0,UTF-8,nginx,7383,US,FL,2033-01-31,2056-01-31,218,49,92,5788,2,61,4672,7487,3,14,benign
http://example.com/397,22,9,ISO-8859-1,Apache,249,US,FL,2033-02-28,2056-02-29,517,94,51,3364,16,17,737,6888,12,52,benign
http://example.com/398,38,2,UTF-8,nginx,2953,US,FL,2033-03-31,2056-03-31,969,67,71,6123,1,81,8079,9891,32,84,malicious
http://example.com/399,47,4,UTF-8,IIS,2836,JP,TX,2033-04-30,2056-04-30,108,87,154,2393,4,98,9591,9958,47,81,malicious
http://example.com/400,86,8,ISO-8859-1,IIS,1056,US,PA,2033-05-31,2056-05-31,350,42,144,774,47,24,4048,9353,63,4,malicious
http://example.com/401,99,2,ISO-8859-1,Apache,5280,IN,PA,2033-06-30,2056-06-30,920,16,40,6357,65,97,8981,4761,26,88,malicious
http://example.com/402,93,9,ISO-8859-1,nginx,8707,JP,PA,2033-07-31,2056-07-31,65,82,250,1111,52,4,5650,3901,43,35,malicious
http://example.com/403,14,9,ISO-8859-1,Apache,2745,US,CA,2033-08-31,2056-08-31,9,54,218,9085,47,9,9003,5733,77,73,malicious
http://example.com/404,29,8,ISO-8859-1,nginx,3874,DE,PA,2033-09-30,2056-09-30,201,33,179,332,99,2,8730,7513,44,45,malicious
http://example.com/405,87,0,ISO-8859-1,IIS,5113,IN,PA,2033-10-31,2056-10-31,793,96,39,3127,77,35,3441,1263,38,22,benign
http://example.com/406,23,5,ISO-8859-1,Apache,184,IN,TX,2033-11-30,2056-11-30,900,69,183,3709,50,38,5650,1381,29,87,malicious
http://example.com/407,17,8,UTF-8,Apache,2035,CN,NY,2033-12-31,2056-12-31,213,59,224,2273,45,45,4338,8287,55,44,benign
http://example.com/408,57,4,ISO-8859-1,nginx,9708,IN,FL,2034-01-31,2057-01-31,67,50,164,3484,42,15,1883,9500,52,9,benign
http://example.com/409,22,9,UTF-8,nginx,9362,DE,TX,2034-02-28,2057-02-28,758,99,234,2428,95,42,9159,402,19,53,malicious
http://example.com/410,33,1,ISO-8859-1,nginx,9813,IN,TX,2034-03-31,2057-03-31,865,76,121,897,84,3,1588,9047,35,69,benign
http://example.com/411,88,4,ISO-8859-1,IIS,6849,CN,TX,2034-04-30,2057-04-30,326,72,193,7221,56,31,7260,4359,48,76,malicious
http://example.com/412,74,0,UTF-8,nginx,1601,IN,FL,2034-05-31,2057-05-31,49,34,241,3784,71,52,567,5863,91,84,benign
http://example.com/413,95,8,UTF-8,IIS,6669,IN,TX,2034-06-30,2057-06-30,16,33,85,4587,57,41,5683,9518,60,31,malicious
http://example.com/414,43,9,UTF-8,nginx,2573,CN,NY,2034-07-31,2057-07-31,522,15,205,7790,33,57,1517,8280,31,42,malicious
http://example.com/415,60,9,UTF-8,nginx,835,IN,PA,2034-08-31,2057-08-31,820,81,243,2689,28,42,6005,7675,3,14,malicious
http://example.com/416,12,8,ISO-8859-1,IIS,2938,JP,NY,2034-09-30,2057-09-30,305,17,218,4801,44,53,1876,9525,35,65,malicious
http://example.com/417,99,5,ISO-8859-1,nginx,2662,IN,PA,2034-10-31,2057-10-31,391,37,173,8800,56,56,1181,6078,88,14,malicious
http://example.com/418,87,8,UTF-8,IIS,4006,US,PA,2034-11-30,2057-11-30,987,42,137,7767,44,87,3025,9189,52,80,benign
http://example.com/419,67,2,UTF-8,IIS,1372,US,TX,2034-12-31,2057-12-31,123,31,37,6514,84,76,4184,6190,71,19,malicious
http://example.com/420,81,3,ISO-8859-1,nginx,4936,JP,TX,2035-01-31,2058-01-31,503,6,87,1563,96,72,7728,8254,51,49,malicious
http://example.com/421,64,5,ISO-8859-1,nginx,1962,IN,FL,2035-02-28,2058-02-28,224,86,129,3210,73,53,6295,8283,56,5,benign
http://example.com/422,89,3,UTF-8,Apache,4326,DE,CA,2035-03-31,2058-03-31,755,86,194,1147,34,85,1111,5780,99,78,malicious
http://example.com/423,51,0,ISO-8859-1,nginx,9114,IN,NY,2035-04-30,2058-04-30,317,45,63,4971,14,85,8002,6611,21,16,benign
http://example.com/424,30,6,ISO-8859-1,Apache,642,US,FL,2035-05-31,2058-05-31,472,60,43,5389,68,32,913,3462,1,25,malicious
http://example.com/425,19,4,UTF-8,nginx,6309,CN,FL,2035-06-30,2058-06-30,980,17,156,4535,29,81,372,9746,53,21,benign
http://example.com/426,66,7,UTF-8,IIS,2865,JP,NY,2035-07-31,2058-07-31,843,70,100,8460,79,54,3744,2112,6,72,malicious
http://example.com/427,34,8,UTF-8,IIS,7368,CN,NY,2035-08-31,2058-08-31,890,39,159,1661,17,37,1816,1200,98,63,malicious
http://example.com/428,65,4,UTF-8,Apache,984,DE,PA,2035-09-30,2058-09-30,857,87,105,7959,83,88,6376,9107,82,75,benign
http://example.com/429,47,7,ISO-8859-1,nginx,3749,IN,CA,2035-10-31,2058-10-31,540,77,197,6905,9,8,6332,5204,62,85,benign
http://example.com/430,95,0,UTF-8,Apache,6990,DE,TX,2035-11-30,2058-11-30,357,49,229,7912,27,82,6928,5715,89,57,benign
http://example.com/431,70,0,ISO-8859-1,nginx,3671,CN,CA,2035-12-31,2058-12-31,482,4,217,6386,49,11,456,9612,79,86,benign
http://example.com/432,56,6,ISO-8859-1,nginx,4033,IN,CA,2036-01-31,2059-01-31,868,53,8,7943,79,54,303,4602,47,36,benign
http://example.com/433,63,5,ISO-8859-1,IIS,5956,DE,TX,2036-02-29,2059-02-28,877,85,162,674,37,60,3845,7723,96,77,malicious
http://example.com/434,55,4,ISO-8859-1,Apache,3766,US,CA,2036-03-31,2059-03-31,939,57,231,4116,28,10,1696,4687,50,87,malicious
http://example.com/435,77,4,UTF-8,IIS,8666,US,FL,2036-04-30,2059-04-30,876,21,49,7327,50,90,6714,9324,82,71,benign
http://example.com/436,13,8,ISO-8859-1,IIS,657,JP,FL,2036-05-31,2059-05-31,428,73,96,4124,55,70,596,6137,31,89,benign
http://example.com/437,75,0,UTF-8,IIS,9572,US,TX,2036-06-30,2059-06-30,796,89,186,8822,4,81,162,1255,64,95,benign
http://example.com/438,52,7,ISO-8859-1,Apache,6140,US,TX,2036-07-31,2059-07-31,496,78,123,1090,85,87,1679,9392,29,27,malicious
http://example.com/439,71,1,UTF-8,nginx,1228,CN,NY,2036-08-31,2059-08-31,471,37,203,2220,98,42,8831,1096,15,95,malicious
http://example.com/440,94,6,ISO-8859-1,nginx,1460,US,NY,2036-09-30,2059-09-30,570,48,47,5064,19,37,4393,9727,58,85,benign
http://example.com/441,94,5,ISO-8859-1,Apache,5520,US,CA,2036-10-31,2059-10-31,654,0,25,2541,37,92,4976,5309,23,48,malicious
http://example.com/442,94,9,UTF-8,nginx,9392,CN,CA,2036-11-30,2059-11-30,837,77,131,5977,4,80,7950,2645,38,72,benign
http://example.com/443,13,1,UTF-8,Apache,9826,US,TX,2036-12-31,2059-12-31,863,35,173,2620,37,76,4225,3800,41,66,malicious
http://example.com/444,74,2,UTF-8,Apache,5449,US,CA,2037-01-31,2060-01-31,299,94,114,4508,51,58,2813,6865,75,88,benign
http://example.com/445,71,3,UTF-8,nginx,2725,JP,PA,2037-02-28,2060-02-29,737,27,180,9753,32,85,5428,5084,15,75,benign
http://example.com/446,99,6,ISO-8859-1,IIS,9923,US,FL,2037-03-31,2060-03-31,675,97,224,1051,45,59,9372,453,87,92,malicious
http://example.com/447,11,7,ISO-8859-1,Apache,157,US,CA,2037-04-30,2060-04-30,83,34,244,1064,12,24,7987,2418,3,66,malicious
http://example.com/448,18,1,ISO-8859-1,Apache,9419,JP,CA,2037-05-31,2060-05-31,376,59,99,2234,41,28,3479,9030,83,40,benign
http://example.com/449,66,7,ISO-8859-1,Apache,8603,CN,NY,2037-06-30,2060-06-30,312,61,96,4554,56,37,1698,2619,1,45,benign
http://example.com/450,54,8,ISO-8859-1,Apache,5948,US,PA,2037-07-31,2060-07-31,628,86,34,8986,80,21,7733,5527,88,86,malicious
http://example.com/451,27,6,UTF-8,nginx,2837,DE,CA,2037-08-31,2060-08-31,319,45,229,2344,14,33,9920,4703,75,86,benign
http://example.com/452,57,0,UTF-8,nginx,5593,CN,FL,2037-09-30,2060-09-30,203,82,244,2903,54,2,3278,8346,94,54,benign
http://example.com/453,51,5,ISO-8859-1,Apache,3977,CN,CA,2037-10-31,2060-10-31,354,81,197,4011,63,83,8144,2184,11,81,benign
http://example.com/454,50,7,UTF-8,IIS,2382,US,TX,2037-11-30,2060-11-30,293,78,109,1508,65,28,5213,999,60,10,benign
http://example.com/455,84,4,ISO-8859-1,nginx,6886,JP,PA,2037-12-31,2060-12-31,503,60,92,5337,58,15,3472,8815,65,99,benign
http://example.com/456,98,1,ISO-8859-1,IIS,5608,CN,CA,2038-01-31,2061-01-31,144,64,220,4693,96,1,6863,562,76,25,benign
http://example.com/457,99,4,UTF-8,IIS,1531,JP,PA,2038-02-28,2061-02-28,538,88,8,8151,21,28,1169,1601,4,71,malicious
http://example.com/458,67,7,ISO-8859-1,Apache,1875,DE,CA,2038-03-31,2061-03-31,16,25,155,8753,4,50,2876,815,25,91,malicious
http://example.com/459,51,1,UTF-8,nginx,9610,JP,FL,2038-04-30,2061-04-30,574,34,208,7763,73,35,1292,5430,72,81,benign
http://example.com/460,44,0,ISO-8859-1,Apache,4307,IN,FL,2038-05-31,2061-05-31,778,56,63,9909,46,96,913,7274,79,12,benign
http://example.com/461,47,3,UTF-8,Apache,9620,JP,PA,2038-06-30,2061-06-30,575,78,82,7213,86,28,1252,3711,43,35,malicious
http://example.com/462,76,3,ISO-8859-1,IIS,4485,CN,NY,2038-07-31,2061-07-31,38,62,25,8242,12,9,5932,9280,94,63,benign
http://example.com/463,50,8,ISO-8859-1,IIS,6451,JP,NY,2038-08-31,2061-08-31,129,3,186,6477,30,24,1983,311,40,50,malicious
http://example.com/464,59,2,UTF-8,IIS,4074,JP,TX,2038-09-30,2061-09-30,114,78,176,8708,94,63,367,7456,96,75,malicious
http://example.com/465,95,3,ISO-8859-1,Apache,6005,IN,NY,2038-10-31,2061-10-31,449,41,129,5701,96,4,3771,853,99,21,benign
http://example.com/466,81,2,ISO-8859-1,Apache,4777,IN,PA,2038-11-30,2061-11-30,949,44,8,1488,60,56,2912,3850,85,59,benign
http://example.com/467,88,1,UTF-8,Apache,4565,US,NY,2038-12-31,2061-12-31,924,38,124,6396,71,41,6662,3322,95,1,benign
http://example.com/468,54,3,UTF-8,Apache,8511,CN,TX,2039-01-31,2062-01-31,44,64,149,4467,81,67,7113,535,91,55,malicious
http://example.com/469,80,7,UTF-8,Apache,3402,US,CA,2039-02-28,2062-02-28,215,21,98,4078,65,48,5277,9527,44,39,malicious
http://example.com/470,28,0,ISO-8859-1,Apache,7045,IN,NY,2039-03-31,2062-03-31,599,10,216,4590,14,86,4185,9070,72,27,benign
http://example.com/471,26,7,UTF-8,Apache,2402,JP,PA,2039-04-30,2062-04-30,847,36,101,952,44,58,483,5029,59,76,benign
http://example.com/472,74,7,UTF-8,Apache,6385,IN,PA,2039-05-31,2062-05-31,414,89,218,6477,26,39,2950,2060,23,96,benign
http://example.com/473,86,2,UTF-8,nginx,5066,DE,TX,2039-06-30,2062-06-30,688,50,111,6601,91,25,6821,4372,62,2,malicious
http://example.com/474,65,9,ISO-8859-1,nginx,3826,JP,TX,2039-07-31,2062-07-31,264,90,206,8214,16,60,7183,5913,23,62,benign
http://example.com/475,50,9,UTF-8,nginx,2142,US,FL,2039-08-31,2062-08-31,922,57,250,8528,7,86,1149,1824,58,97,malicious
http://example.com/476,51,5,ISO-8859-1,nginx,8814,JP,FL,2039-09-30,2062-09-30,439,76,157,1156,32,47,1933,8477,55,22,benign
http://example.com/477,15,3,ISO-8859-1,Apache,3098,DE,FL,2039-10-31,2062-10-31,616,6,158,2360,89,98,9089,1594,33,54,benign
http://example.com/478,78,0,UTF-8,Apache,8071,IN,CA,2039-11-30,2062-11-30,380,7,3,9317,95,61,4567,2079,77,31,malicious
http://example.com/479,84,0,ISO-8859-1,IIS,1009,CN,PA,2039-12-31,2062-12-31,845,50,135,1008,16,84,3075,5528,63,83,malicious
http://example.com/480,82,4,ISO-8859-1,IIS,4233,CN,FL,2040-01-31,2063-01-31,300,22,100,549,78,27,5255,4153,60,27,malicious
http://example.com/481,49,7,ISO-8859-1,nginx,1980,CN,PA,2040-02-29,2063-02-28,984,89,11,668,89,96,7798,8537,99,7,malicious
http://example.com/482,50,0,ISO-8859-1,IIS,2660,IN,TX,2040-03-31,2063-03-31,170,90,160,3598,62,42,8100,7260,61,2,malicious
http://example.com/483,18,1,ISO-8859-1,nginx,7627,CN,CA,2040-04-30,2063-04-30,619,8,59,5970,30,52,1390,8675,80,93,malicious
http://example.com/484,17,6,UTF-8,Apache,5796,DE,TX,2040-05-31,2063-05-31,405,45,250,1408,71,93,8061,7309,76,88,benign
http://example.com/485,53,7,UTF-8,Apache,3172,IN,PA,2040-06-30,2063-06-30,354,37,140,817,12,48,7699,384,61,52,malicious
http://example.com/486,67,2,UTF-8,IIS,4576,CN,FL,2040-07-31,2063-07-31,160,12,79,9261,67,32,7286,5183,95,93,benign
http://example.com/487,76,7,ISO-8859-1,Apache,4589,US,TX,2040-08-31,2063-08-31,794,6,38,3445,91,24,7606,4094,69,28,benign
http://example.com/488,22,0,UTF-8,Apache,4591,IN,NY,2040-09-30,2063-09-30,551,10,122,7314,46,3,2287,8591,89,93,benign
http://example.com/489,28,8,ISO-8859-1,nginx,8836,IN,CA,2040-10-31,2063-10-31,25,73,152,7782,83,27,8358,1000,21,97,malicious
http://example.com/490,58,1,ISO-8859-1,IIS,6955,JP,PA,2040-11-30,2063-11-30,82,96,65,2818,43,73,9684,1559,3,88,malicious
http://example.com/491,89,1,ISO-8859-1,Apache,7501,CN,FL,2040-12-31,2063-12-31,172,49,146,9195,55,40,7891,3021,48,80,benign
http://example.com/492,91,3,ISO-8859-1,IIS,3197,US,TX,2041-01-31,2064-01-31,998,66,46,9742,45,23,6870,2633,10,58,benign
http://example.com/493,87,9,UTF-8,Apache,3605,DE,CA,2041-02-28,2064-02-29,684,40,125,1555,60,7,9993,6679,87,23,benign
http://example.com/494,39,2,ISO-8859-1,nginx,1184,IN,FL,2041-03-31,2064-03-31,793,28,56,7397,71,81,8870,905,81,37,malicious
http://example.com/495,75,3,UTF-8,Apache,652,DE,TX,2041-04-30,2064-04-30,69,36,191,7135,80,37,8034,7695,42,27,benign
http://example.com/496,86,5,UTF-8,IIS,5660,DE,PA,2041-05-31,2064-05-31,834,55,7,4330,32,7,1705,2328,99,96,malicious
http://example.com/497,68,6,ISO-8859-1,IIS,1253,DE,NY,2041-06-30,2064-06-30,5,79,234,631,8,94,8087,2021,89,61,benign
http://example.com/498,62,4,UTF-8,nginx,5573,JP,NY,2041-07-31,2064-07-31,795,15,105,2367,77,77,7265,5072,66,99,malicious
http://example.com/499,61,1,UTF-8,Apache,2345,DE,PA,2041-08-31,2064-08-31,194,43,194,432,62,82,6154,2487,91,50,malicious
http://example.com/500,90,2,UTF-8,nginx,1786,CN,CA,2041-09-30,2064-09-30,524,49,40,5349,75,95,4605,2096,46,6,benign
http://example.com/501,40,9,ISO-8859-1,IIS,5935,CN,PA,2041-10-31,2064-10-31,62,70,182,7299,20,22,7347,4925,9,22,malicious
http://example.com/502,24,2,ISO-8859-1,nginx,793,US,TX,2041-11-30,2064-11-30,12,78,159,5821,18,78,5907,5382,49,45,benign
http://example.com/503,29,4,ISO-8859-1,Apache,7638,US,CA,2041-12-31,2064-12-31,760,5,97,9613,6,82,6356,2603,4,89,benign
http://example.com/504,14,4,UTF-8,Apache,8191,DE,NY,2042-01-31,2065-01-31,204,17,52,8112,84,99,8151,204,60,77,benign
http://example.com/505,16,3,UTF-8,nginx,5935,DE,TX,2042-02-28,2065-02-28,896,18,222,8028,96,17,4384,6962,90,27,benign
http://example.com/506,27,7,ISO-8859-1,IIS,8789,JP,FL,2042-03-31,2065-03-31,764,50,31,6600,29,19,2254,8730,96,23,benign
http://example.com/507,65,5,ISO-8859-1,IIS,6894,DE,FL,2042-04-30,2065-04-30,39,65,162,500,4,95,7842,1621,29,6,malicious
http://example.com/508,84,5,UTF-8,nginx,8904,DE,FL,2042-05-31,2065-05-31,164,2,7,7139,71,39,2904,1451,86,99,benign
http://example.com/509,99,0,ISO-8859-1,Apache,8667,DE,NY,2042-06-30,2065-06-30,30,88,217,4091,43,36,2320,2798,47,78,malicious
http://example.com/510,54,5,ISO-8859-1,Apache,905,IN,PA,2042-07-31,2065-07-31,528,99,144,9770,84,15,9290,3712,77,48,benign
http://example.com/511,37,2,UTF-8,Apache,1020,IN,CA,2042-08-31,2065-08-31,648,53,150,1157,34,63,821,608,87,2,benign
http://example.com/512,59,5,UTF-8,Apache,3704,JP,NY,2042-09-30,2065-09-30,876,48,228,8033,71,29,9506,5410,63,1,malicious
http://example.com/513,11,9,ISO-8859-1,IIS,1543,JP,TX,2042-10-31,2065-10-31,831,27,181,3093,33,60,9985,6290,31,6,benign
http://example.com/514,93,5,ISO-8859-1,Apache,7148,CN,TX,2042-11-30,2065-11-30,824,37,91,8333,15,56,7074,1374,51,79,benign
http://example.com/515,77,1,ISO-8859-1,nginx,1645,JP,FL,2042-12-31,2065-12-31,908,27,17,126,96,40,5903,2922,41,20,malicious
http://example.com/516,86,0,ISO-8859-1,nginx,1310,CN,CA,2043-01-31,2066-01-31,676,31,125,3633,86,16,3494,163,36,8,malicious
http://example.com/517,33,2,UTF-8,nginx,6312,DE,FL,2043-02-28,2066-02-28,397,40,4,2718,40,33,4125,4021,40,11,benign
http://example.com/518,57,4,ISO-8859-1,nginx,4787,JP,TX,2043-03-31,2066-03-31,458,35,189,9462,93,89,8228,959,95,92,benign
http://example.com/519,54,3,ISO-8859-1,Apache,5410,JP,TX,2043-04-30,2066-04-30,792,35,122,6739,89,16,5256,1647,60,23,benign
http://example.com/520,67,6,UTF-8,IIS,9800,JP,PA,2043-05-31,2066-05-31,222,86,99,6729,5,30,4912,2176,15,32,benign
http://example.com/521,45,3,UTF-8,Apache,1013,CN,PA,2043-06-30,2066-06-30,633,65,233,7727,78,98,8750,536,78,77,benign
http://example.com/522,11,7,UTF-8,IIS,2880,CN,PA,2043-07-31,2066-07-31,77,9,214,7142,50,66,9993,6185,99,42,benign
http://example.com/523,27,6,UTF-8,Apache,8681,US,FL,2043-08-31,2066-08-31,824,69,239,9002,99,44,8918,3757,88,81,benign
http://example.com/524,58,9,UTF-8,IIS,7832,CN,CA,2043-09-30,2066-09-30,838,71,180,2118,66,38,2556,862,30,4,benign
http://example.com/525,17,8,UTF-8,nginx,5087,CN,PA,2043-10-31,2066-10-31,599,78,163,4978,89,51,306,835,30,78,benign
http://example.com/526,67,0,UTF-8,nginx,3725,IN,NY,2043-11-30,2066-11-30,624,92,172,2998,54,60,1456,7314,27,70,malicious
http://example.com/527,24,4,ISO-8859-1,IIS,9362,JP,PA,2043-12-31,2066-12-31,611,62,143,6175,80,18,7561,7684,40,88,malicious
http://example.com/528,26,3,ISO-8859-1,IIS,7426,CN,FL,2044-01-31,2067-01-31,937,91,61,2147,46,5,7256,4194,78,13,benign
http://example.com/529,32,5,UTF-8,IIS,2670,JP,CA,2044-02-29,2067-02-28,937,21,244,5302,80,40,8251,6694,45,35,malicious
http://example.com/530,75,0,ISO-8859-1,nginx,3837,JP,PA,2044-03-31,2067-03-31,814,97,232,1658,11,6,6622,4828,75,34,malicious
http://example.com/531,79,5,ISO-8859-1,nginx,2879,IN,CA,2044-04-30,2067-04-30,883,19,172,1822,49,76,2773,9870,47,49,benign
http://example.com/532,36,0,UTF-8,Apache,8630,JP,NY,2044-05-31,2067-05-31,427,32,21,4152,99,12,1149,3829,90,87,malicious
http://example.com/533,46,0,UTF-8,IIS,2076,CN,TX,2044-06-30,2067-06-30,424,14,77,1751,23,12,6923,7341,56,78,malicious
http://example.com/534,58,7,UTF-8,IIS,894,JP,CA,2044-07-31,2067-07-31,386,6,47,5322,55,73,2691,1176,54,10,malicious
http://example.com/535,73,1,UTF-8,IIS,1822,US,PA,2044-08-31,2067-08-31,238,87,75,1878,5,22,6976,1930,85,23,malicious
http://example.com/536,43,9,UTF-8,nginx,998,US,FL,2044-09-30,2067-09-30,857,89,49,783,64,49,4104,773,9,74,malicious
http://example.com/537,27,5,ISO-8859-1,IIS,202,IN,FL,2044-10-31,2067-10-31,622,49,181,9571,35,50,6073,648,65,43,benign
http://example.com/538,73,5,ISO-8859-1,IIS,7553,CN,FL,2044-11-30,2067-11-30,89,9,248,2110,93,80,8382,9228,70,50,benign
http://example.com/539,83,5,UTF-8,nginx,9739,IN,FL,2044-12-31,2067-12-31,384,78,27,9507,69,4,8767,995,1,16,malicious
http://example.com/540,53,7,UTF-8,IIS,2132,US,CA,2045-01-31,2068-01-31,974,36,31,2682,54,50,8156,2669,86,69,malicious
http://example.com/541,26,3,ISO-8859-1,Apache,6272,CN,FL,2045-02-28,2068-02-29,138,58,172,8605,3,3,2146,1013,13,84,malicious
http://example.com/542,68,2,ISO-8859-1,nginx,1634,JP,TX,2045-03-31,2068-03-31,996,87,32,7543,6,16,5407,1276,38,7,benign
http://example.com/543,22,5,ISO-8859-1,nginx,7297,CN,NY,2045-04-30,2068-04-30,646,74,244,5592,87,14,7836,7373,45,78,malicious
http://example.com/544,61,3,UTF-8,nginx,4670,DE,CA,2045-05-31,2068-05-31,523,62,158,543,56,64,3790,6796,40,95,benign
http://example.com/545,69,1,UTF-8,Apache,6806,CN,CA,2045-06-30,2068-06-30,243,20,18,1771,2,41,3366,4965,95,73,malicious
http://example.com/546,51,5,ISO-8859-1,nginx,534,JP,FL,2045-07-31,2068-07-31,504,78,125,3366,82,68,4729,4406,15,27,malicious
http://example.com/547,73,9,UTF-8,nginx,9549,DE,FL,2045-08-31,2068-08-31,421,78,63,7525,94,59,2845,3373,50,78,benign
http://example.com/548,75,4,ISO-8859-1,nginx,8346,IN,CA,2045-09-30,2068-09-30,181,36,128,6009,38,2,7123,6676,2,11,benign
http://example.com/549,43,8,UTF-8,nginx,9222,CN,FL,2045-10-31,2068-10-31,194,44,16,7114,56,10,8376,1622,53,42,benign
http://example.com/550,96,5,UTF-8,Apache,8603,IN,FL,2045-11-30,2068-11-30,873,13,163,5579,5,75,2739,6525,95,81,malicious
http://example.com/551,80,2,ISO-8859-1,IIS,7356,CN,FL,2045-12-31,2068-12-31,633,42,190,7919,46,90,5036,7577,26,36,malicious
http://example.com/552,73,4,ISO-8859-1,IIS,9248,US,FL,2046-01-31,2069-01-31,52,84,251,5241,11,26,176,2902,66,87,benign
http://example.com/553,42,9,UTF-8,nginx,6561,US,FL,2046-02-28,2069-02-28,985,83,137,815,65,4,6573,3222,75,62,malicious
http://example.com/554,21,7,ISO-8859-1,Apache,4183,JP,PA,2046-03-31,2069-03-31,989,32,62,991,10,90,3604,2556,33,92,benign
http://example.com/555,85,8,UTF-8,nginx,6096,US,PA,2046-04-30,2069-04-30,927,2,39,3907,41,28,2524,1749,82,62,benign
http://example.com/556,28,7,ISO-8859-1,IIS,4952,DE,PA,2046-05-31,2069-05-31,867,86,179,600,44,2,6584,2420,85,9,malicious
http://example.com/557,18,2,ISO-8859-1,IIS,2612,DE,CA,2046-06-30,2069-06-30,684,43,229,2740,90,66,5396,1243,59,77,malicious
http://example.com/558,83,8,UTF-8,Apache,5628,CN,NY,2046-07-31,2069-07-31,178,86,115,9645,33,16,6667,8337,95,79,malicious
http://example.com/559,26,2,UTF-8,IIS,1363,IN,CA,2046-08-31,2069-08-31,292,90,138,8994,91,57,6186,3414,26,36,malicious
http://example.com/560,59,7,UTF-8,nginx,6051,DE,PA,2046-09-30,2069-09-30,374,34,180,2433,56,23,2321,4506,94,10,malicious
http://example.com/561,48,9,ISO-8859-1,Apache,2847,CN,CA,2046-10-31,2069-10-31,58,24,140,2294,12,23,505,2709,21,89,malicious
http://example.com/562,50,8,ISO-8859-1,IIS,7380,IN,NY,2046-11-30,2069-11-30,53,95,72,7037,2,77,2229,7691,49,18,malicious
http://example.com/563,19,6,UTF-8,nginx,1193,US,FL,2046-12-31,2069-12-31,913,85,62,8675,1,21,6934,3219,80,51,benign
