r1,r2,r3,r4,x,y,timestamp
-33.62656393060615,-69.13673514760494,-56.760363981491004,-89.6423433896985,0.7759648337424485,26.734471215885335,2024-01-01 07:08:00
-33.42155985311291,-86.96760532976718,-17.1332856466406,-16.227090137734365,47.52929765655083,64.5916526405514,2024-01-01 07:09:00
-71.37756927600057,-80.09176871720422,-17.711193170649793,-84.72495683323834,19.280190266645924,98.59719439503436,2024-01-01 07:10:00
-53.9897373442312,-41.22967716585235,-81.11298132371456,-91.7072847490274,62.737550443536215,4.905357258779386,2024-01-01 07:11:00
-80.65527719880626,-93.59564761352115,-29.885886861642305,-35.822459555898874,97.94198731378522,88.65306707051678,2024-01-01 07:12:00
-78.96279184701642,-13.756586985884312,-70.93570306934689,-52.806263424470565,46.440290632064595,56.22825027675228,2024-01-01 07:13:00
-97.69529115933926,-3.8500320762852738,-70.25073300073318,-9.210939958716722,81.74982565256667,25.209865956229994,2024-01-01 07:14:00
-10.325345009225543,-75.32525793326191,-70.36519231194193,-63.68108039091508,50.7784186951121,95.48897100092579,2024-01-01 07:15:00
-78.92933349250939,-54.99047314091406,-27.443175244005175,-71.28477365623714,49.584003110402406,48.33543030588989,2024-01-01 07:16:00
-77.24661230635367,-97.7865548970503,-77.0173958207464,-49.92650938558016,93.04234931787778,33.16902516733856,2024-01-01 07:17:00
-72.03985673548682,-35.92897752727785,-99.90941647539098,-54.40538142313387,88.99658687466815,18.149762827084114,2024-01-01 07:18:00
-87.2591928304571,-58.60739419474111,-28.476314651736686,-65.55719537828116,78.58004651879745,24.445221025666207,2024-01-01 07:19:00
-36.07371168186372,-72.99415338984443,-82.88152561648747,-30.625870130167144,29.625575331678412,83.28490415914426,2024-01-01 07:20:00
-92.48570468224135,-79.31628893833916,-89.55176046921653,-24.043816608609177,54.50084157239405,61.44100093171658,2024-01-01 07:21:00
-86.57975736736498,-34.597692234123954,-76.24838794059399,-14.701603096986332,22.3897233305685,91.3245619488316,2024-01-01 07:22:00
-35.52432734099071,-58.37829689676855,-62.0099477677296,-2.7143395289657093,44.39166980465398,23.196845215778584,2024-01-01 07:23:00
-66.03393795185573,-82.03407109700879,-52.40936725267993,-73.33438078674955,48.42130657597906,12.113857384890148,2024-01-01 07:24:00
-29.205217329881094,-31.08909185131759,-95.54299592873691,-28.390651751003844,83.16400401693309,0.6087530975590005,2024-01-01 07:25:00
-44.257525532985795,-43.492771696330635,-2.9426667372639486,-60.574176450425476,89.60283653249931,50.78620376159938,2024-01-01 07:26:00
-74.39788269384869,-14.132794507050377,-28.393694658044183,-32.29180280488919,41.462006239647785,99.83069303819882,2024-01-01 07:27:00
-34.91720495106719,-88.2524101123507,-67.68059346756638,-52.40183096507797,1.7704445073237207,69.4965268818639,2024-01-01 07:28:00
-88.37263197071194,-21.433339805554382,-68.13027427146027,-0.6226897232068325,86.17738397893547,30.839459196514607,2024-01-01 07:29:00
-46.35896169199696,-32.6483213182741,-55.14574506315406,-27.109786420925005,17.42786785013607,87.68585830261716,2024-01-01 07:30:00
-56.28518949549653,-88.49890631719022,-37.3755177236967,-4.750869956567556,62.188196389039355,78.17222659879597,2024-01-01 07:31:00
-73.21264171825592,-30.517927012827926,-85.36269334110322,-16.50304505188143,2.4970900434131194,1.5415166076539255,2024-01-01 07:32:00
-39.59950022604999,-55.84527111201696,-81.10701862350477,-9.709898883662888,39.95064752605643,81.68604805410224,2024-01-01 07:33:00
-12.866640765971752,-5.501521444415687,-14.056541716644915,-18.5580802785325,98.59603021153498,30.052675723849596,2024-01-01 07:34:00
-0.10953002369232934,-85.83886493821007,-74.37450761109275,-54.08408696240886,10.069360110380309,14.967346458360108,2024-01-01 07:35:00
-39.22372312565755,-35.7166609184262,-61.98050020248225,-74.82115466531155,42.369315199964234,22.633083973707457,2024-01-01 07:36:00
-59.529412567082986,-61.8019954537054,-12.872814904988289,-62.96798245494778,30.714995018995218,46.8579804375139,2024-01-01 07:37:00
-77.47928997837984,-4.31853294091222,-33.68521706001775,-97.97637673600495,90.50881233882643,42.486792706801104,2024-01-01 07:38:00
-74.29039106048883,-67.00251047097235,-65.82881206583116,-47.60068325353328,86.93401079073551,28.888729937422674,2024-01-01 07:39:00
-52.05450218502343,-3.7814090508199882,-31.630045427537922,-49.49421997295913,23.769876030622882,17.22183222070327,2024-01-01 07:40:00
-63.27222987192908,-9.851414889925096,-98.03167846185863,-47.47495351695118,8.118778705043116,76.22307896421692,2024-01-01 07:41:00
-8.61854773750558,-72.96167646893437,-26.43573399886347,-2.5968775027936175,62.713839406111745,99.01097837349171,2024-01-01 07:42:00
-63.17045323442905,-19.64582231735723,-51.298395948376054,-8.854599654516065,33.636871188370975,77.77915804196904,2024-01-01 07:43:00
-62.65554088545645,-0.43957981964940984,-18.681785271553878,-83.8287221669892,67.20843906060631,29.59369676715412,2024-01-01 07:44:00
-61.64654875660231,-74.73369978287177,-4.536234799353167,-63.111747844411084,3.2119756067814476,24.480896141213336,2024-01-01 07:45:00
-16.337978963234193,-56.32228306766803,-7.42114505054316,-57.60438205367381,13.339923517748941,21.766587606593824,2024-01-01 07:46:00
-34.92116791530981,-47.981926343324034,-9.07349565446593,-63.946708214835226,68.63722327726434,13.669507448903628,2024-01-01 07:47:00
-38.583114968110735,-70.50688641961356,-48.78300440661128,-20.150403639608697,21.237065530249776,55.13305496923012,2024-01-01 07:48:00
-66.58569776161377,-98.47351603539703,-63.985788586106196,-47.59623301324131,85.75876757624016,60.54003719533442,2024-01-01 07:49:00
-18.209582316756055,-77.98707558024734,-53.496467526932726,-42.790018302837495,5.859088771013543,70.55026606631372,2024-01-01 07:50:00
-96.16361386442989,-71.80631156582416,-31.010399668663922,-14.69864410120745,21.54819827855746,68.0213370933668,2024-01-01 07:51:00
-12.920282766188677,-55.64002986818129,-11.600222312881328,-19.407184658464132,99.85602484850686,29.233331128338246,2024-01-01 07:52:00
-48.72501002060704,-82.88975215865982,-79.30136969998804,-86.77884771797002,43.30761025867926,33.03110053968466,2024-01-01 07:53:00
-60.17497651365872,-12.674564330832737,-8.180684153829702,-28.608541591636566,70.29656635446435,68.15145354423379,2024-01-01 07:54:00
-50.28327192823143,-29.508886726866393,-18.481976803011094,-56.456387109796445,18.266304885701366,34.94476407836283,2024-01-01 07:55:00
-33.2584469466169,-91.4799522440338,-2.11439848217654,-70.53510969374994,60.98687349855377,21.262318961931303,2024-01-01 07:56:00
-98.72345734821026,-34.990754886006854,-11.97482267183129,-94.99811790978137,72.61060683694186,37.43361536967396,2024-01-01 07:57:00
-12.844814354175227,-34.634352359437955,-72.00626703080934,-51.275043965454906,31.447663586651053,27.208415757797766,2024-01-01 07:58:00
-55.326047468860715,-4.377882635637235,-89.40440886559523,-64.45633192754687,82.88971119758777,8.831272121857781,2024-01-01 07:59:00
-65.70334802999218,-99.69791286438388,-88.77589280084113,-74.84869603235992,60.34175784722833,83.01389022766536,2024-01-01 08:00:00
-86.17544343659429,-75.20675501941928,-70.87766814217238,-30.53282704030424,38.91230096150302,85.31113891570364,2024-01-01 08:01:00
-56.05346256415579,-7.2208520624684525,-38.581627601546074,-23.0514612684413,55.76423933431586,21.975030016687946,2024-01-01 08:02:00
-50.367722871562115,-6.786608460171692,-19.567967390282746,-75.52104809705752,57.676084743592426,6.477219952520175,2024-01-01 08:03:00
-59.63533055065222,-27.94135806293626,-10.074969301843524,-95.05525633206527,16.5535292693866,73.88274373511796,2024-01-01 08:04:00
-32.13399061731029,-23.423667895246,-37.62466156307672,-15.124729943476495,40.27323698669662,21.15286258634137,2024-01-01 08:05:00
-57.9103471240774,-90.85170420703528,-99.43686872519463,-99.00402587956967,34.34305880194931,39.343548943686024,2024-01-01 08:06:00
-3.8582422153426705,-48.61241652217664,-81.36832234814665,-6.288750607852805,40.09027225791261,6.413525223738326,2024-01-01 08:07:00
-40.07224821764082,-76.84170087110006,-90.0273796146632,-37.23801260172941,76.11105884852579,22.626958475843516,2024-01-01 08:08:00
-19.25220643480911,-81.87819563863827,-63.667552443099,-67.81533647986797,48.253840746667265,79.29022783296358,2024-01-01 08:09:00
-89.06440968905211,-18.969670087666742,-49.86490063662541,-75.35220904232638,94.03161532392643,80.43964469152019,2024-01-01 08:10:00
-60.27087070540943,-86.49618633194525,-95.66028214214391,-99.09943357355247,29.36764133584362,20.70848248877104,2024-01-01 08:11:00
-66.31522985528473,-53.13483630036148,-65.15220242043446,-76.45285829891229,41.5703578284929,33.59138451066895,2024-01-01 08:12:00
-43.05176118634082,-6.142176041396695,-82.08203253746774,-86.22716984828588,78.69568104790415,13.423841909374357,2024-01-01 08:13:00
-13.888647993857433,-81.41679444346575,-35.29298337411261,-38.783377927685436,54.60245933207503,7.417263028492238,2024-01-01 08:14:00
-92.16617822379934,-2.200657626176536,-53.572763067566,-83.34544114061987,54.70281464244478,99.21717144484094,2024-01-01 08:15:00
-92.74252019552893,-0.5712014238940952,-50.468235306609124,-47.13701624633807,5.334016300518352,65.55939512448393,2024-01-01 08:16:00
-14.968229184240116,-44.438284531759706,-57.23082119665389,-40.98835776555292,39.85996627184558,54.20965091983187,2024-01-01 08:17:00
-78.71499139616427,-82.98572598228421,-4.398028951343306,-70.19583016530855,27.073373242173247,76.54985004052996,2024-01-01 08:18:00
-33.12467455501863,-68.38951120591044,-78.52648748784368,-96.49350509812813,99.93351228311154,84.00771596877242,2024-01-01 08:19:00
-45.71218676391948,-57.55071673234649,-48.33357401561257,-96.27461193858039,30.835507063231027,80.67147680447275,2024-01-01 08:20:00
-16.71064051127705,-69.06757756417771,-26.39826316346641,-97.36526678060824,88.44965347938634,1.6539449289876607,2024-01-01 08:21:00
-87.49110901635964,-71.93644201234842,-44.315558686543746,-26.087533286345376,67.62337350404775,18.68078981904985,2024-01-01 08:22:00
-87.02170342773887,-2.777029078364251,-7.09791142831989,-68.19902951857019,34.09164091920904,65.49053021178311,2024-01-01 08:23:00
-44.318163972169245,-84.66351725842543,-62.203164435871585,-20.369981403233638,54.353437837412365,37.575934780396295,2024-01-01 08:24:00
-5.362134664162909,-26.66720912831377,-53.6324194226822,-56.82671761571508,84.05358799491938,98.2482651061107,2024-01-01 08:25:00
-58.500224162924575,-99.95897105608252,-91.14776847852715,-54.70018991700362,88.33682980309119,66.5404792638254,2024-01-01 08:26:00
-67.30578997453051,-40.38173305976231,-39.10008889480715,-48.71173974904263,16.03938750061452,95.65489087292065,2024-01-01 08:27:00
-39.33106768021142,-8.405699604594759,-71.1788031551894,-28.696854362489603,33.95731412081696,20.144648164579383,2024-01-01 08:28:00
-6.955139945496896,-71.2065905906781,-83.9690960484431,-72.64971341702929,33.522318021357165,86.3957028115023,2024-01-01 08:29:00
-16.307216715537635,-81.44740247422808,-45.54687070954919,-87.84126504664731,4.204479607594469,32.135230581522535,2024-01-01 08:30:00
-0.4516389266780152,-34.8320205121573,-46.76897366200894,-44.39426648085385,59.823775985189656,98.95648082378068,2024-01-01 08:31:00
-97.74314167976229,-28.73985927016068,-92.41283587759524,-67.30223767572608,85.4820052992188,15.76886720731473,2024-01-01 08:32:00
-88.71418552872377,-31.196948104801862,-30.178454650552723,-55.75086863319626,38.15743878255178,51.63398188383266,2024-01-01 08:33:00
-39.053223663337796,-68.0683119978626,-37.622780934914715,-35.30532916626946,74.0035944984177,79.28445338371219,2024-01-01 08:34:00
-17.942356066615034,-74.77975978406691,-81.09827172535029,-50.58742588587294,62.77004136007399,43.26424806040359,2024-01-01 08:35:00
-71.47556576932334,-4.408120003795574,-53.056513784595616,-37.97211828991571,37.56487354930008,46.80840601876467,2024-01-01 08:36:00
-76.07889119657813,-7.670049173007058,-27.967708352144,-45.57999978863722,14.105979949229708,98.6355795505741,2024-01-01 08:37:00
-21.302420061879914,-54.268339010717966,-47.05642594587235,-26.020362806390082,70.93238527759674,42.530815030115335,2024-01-01 08:38:00
-94.36181461467685,-15.380613384562665,-60.45109238164298,-29.406338228837996,85.45651689412405,60.407210059906355,2024-01-01 08:39:00
-63.06173524174149,-54.7676522365704,-67.76615419190563,-46.58101081913808,68.58544924014919,5.45396606751507,2024-01-01 08:40:00
-49.41907774076702,-57.56109819274896,-38.960613335594644,-32.10969791402931,1.7878484034818065,84.221008021026,2024-01-01 08:41:00
-43.96513256496766,-84.32370524007054,-6.089130168975942,-12.644039772738722,21.623289439099125,64.81680489795436,2024-01-01 08:42:00
-27.138484320722313,-57.35939435080272,-32.82551595225166,-56.77287122118314,6.947998488353191,40.40201028628135,2024-01-01 08:43:00
-64.51542765693418,-46.2583061400193,-92.52540963636845,-58.723692725120635,57.038609957622675,1.6169539954519752,2024-01-01 08:44:00
-38.73156553253928,-97.74956725713136,-53.93150265178662,-23.57543791476199,75.64776788404124,59.16688205935039,2024-01-01 08:45:00
-41.46245772090437,-55.58869948245936,-10.917586848937248,-41.7446162958006,11.057918706865944,1.2657828484162192,2024-01-01 08:46:00
-45.23838993462529,-21.864378160479973,-90.55375741989131,-92.89932197774115,83.83378205933852,0.12036139090179088,2024-01-01 08:47:00
-35.95167068577878,-31.99539436257301,-1.1124287862456725,-10.788798430891859,55.55089783954832,61.60985621493546,2024-01-01 08:48:00
-74.05508289319238,-36.4843011136065,-5.093060635457874,-96.92168977623598,68.9969012141725,18.901706733455427,2024-01-01 08:49:00
-91.5351246415371,-9.044457156279748,-92.17255192701242,-25.160364379025694,97.14018486086462,19.18875497180953,2024-01-01 08:50:00
-88.07283279602566,-98.196799017477,-6.658667955044507,-24.120585729568717,8.368098824769731,65.32715658327437,2024-01-01 08:51:00
-77.54176173460989,-44.29524138077659,-63.68674097405378,-4.688891471806954,90.12240229777892,5.3697187939374285,2024-01-01 08:52:00
-49.98020644772148,-21.265115159029293,-15.529083292413745,-94.58655915976793,12.610269598740931,31.340556147455633,2024-01-01 08:53:00
-15.95572494539799,-45.86646172987328,-58.16166622867285,-40.314313921550905,39.29588066366823,14.943190214201907,2024-01-01 08:54:00
-29.870665791161585,-67.61044474196208,-55.91448872974841,-57.215942937294706,85.14386963311144,58.01763697965339,2024-01-01 08:55:00
-21.095939579795285,-86.37494349080221,-36.57569090224574,-66.9367045140458,90.62542367378683,66.17651547273958,2024-01-01 08:56:00
-64.90243760739085,-11.243692818380865,-22.55225807240167,-90.9681439700927,50.63716735451453,72.11358535990435,2024-01-01 08:57:00
-59.534625835144986,-52.923760761239706,-96.62108490517514,-43.734588032869084,59.410463827542515,25.52312169185654,2024-01-01 08:58:00
-60.631811400938716,-12.188480301429863,-40.68440044728657,-52.09592743253864,70.81473345985572,8.924975163658399,2024-01-01 08:59:00
-80.81268155954984,-41.41478775668317,-81.3267005902629,-89.54455418489758,83.27586684527142,7.868365694189783,2024-01-01 09:00:00
-93.8783341856428,-32.58078833849993,-65.4050482136797,-38.75104929029166,12.151116953766616,42.615154845072375,2024-01-01 09:01:00
-40.90839071727732,-19.573884562155,-65.20313338447835,-26.204687974706147,81.00693082292277,94.58444090627151,2024-01-01 09:02:00
-1.0783316579413906,-34.08444553998656,-53.093965977884636,-23.27216989463517,48.127615051161676,21.772903424702463,2024-01-01 09:03:00
-83.31702950497372,-60.19451593210623,-66.58635881238266,-9.462681173757261,45.0623425108169,25.67416013415493,2024-01-01 09:04:00
-95.33151801007263,-48.636661607134904,-89.26388815493323,-59.05292581112228,42.389975199699826,10.088880210585893,2024-01-01 09:05:00
-22.0468318176067,-19.695447532412018,-85.43712614745486,-4.692723137786302,50.92115852460426,60.55702738939303,2024-01-01 09:06:00
-74.74139933152759,-62.63497036270158,-96.65620144389024,-13.4570594917314,94.50505533946036,67.98728739471748,2024-01-01 09:07:00
-17.035619464707167,-61.18785432315029,-52.97509146712457,-70.3498428976061,54.82037727921516,64.293120816076,2024-01-01 09:08:00
-29.606333296548456,-90.43098839419989,-4.555230514701151,-84.07169626505416,95.31775382631392,86.11302430447813,2024-01-01 09:09:00
-5.432646294919536,-8.541556477825225,-88.43247763518835,-56.46106038719866,18.029013061564058,48.642583502607174,2024-01-01 09:10:00
-59.1072764243328,-90.89636850545583,-5.373550699691805,-59.81012920440334,72.41359788326332,13.445704076706445,2024-01-01 09:11:00
-33.80301605493659,-35.17908225514441,-26.663848526790645,-42.42806946687957,81.22395386087472,28.940513070441266,2024-01-01 09:12:00
-53.51452191867293,-58.68055211972023,-36.25011970658368,-41.6613767672252,67.91288313348619,66.24299734213518,2024-01-01 09:13:00
-36.94113026914565,-59.438060974455766,-35.47222446764371,-25.00130156200248,60.692228022654035,61.312197374155986,2024-01-01 09:14:00
-55.04010939922627,-32.04481634273161,-17.327235160371785,-49.01100517943898,56.48127810861823,53.10031297429625,2024-01-01 09:15:00
-81.13677535759251,-93.29062673701213,-89.30801356201786,-89.51773590592344,86.0930482578696,68.29644186886871,2024-01-01 09:16:00
-49.21025839966191,-40.62942170485654,-49.52456764344583,-14.170866444689395,82.16465971645,63.739085037329936,2024-01-01 09:17:00
-47.14157985625577,-22.79682140276452,-30.29088617392415,-69.02354168148129,12.228872118059952,88.13248894649517,2024-01-01 09:18:00
-18.939615173983896,-17.17872421134058,-41.317955492643634,-2.8702539693407942,84.85876570308781,58.60163774782966,2024-01-01 09:19:00
-26.447929420641884,-82.94696106062247,-16.722092897670535,-88.21398913202299,41.40686194404425,77.86013587005564,2024-01-01 09:20:00
-33.6208376058556,-10.258094992182635,-92.77282909886485,-4.174882776749683,25.369682999581077,24.870715596646786,2024-01-01 09:21:00
-88.66129044474275,-34.385390815255775,-30.9298960500834,-90.8988193117483,86.97685680139259,67.8182584589068,2024-01-01 09:22:00
-27.938370933628505,-11.814519917931719,-46.59722696152823,-76.89638620529405,43.20247996337416,90.21941183826758,2024-01-01 09:23:00
-49.96948436454852,-51.47192828898017,-62.08391360200566,-95.34200579134584,80.83646901768167,38.57323278998332,2024-01-01 09:24:00
-10.59004638938407,-45.7966654902798,-65.97250177659691,-29.488685336100502,26.34036119558445,77.91041873386466,2024-01-01 09:25:00
-8.012906586945718,-8.096172297132881,-37.916736722580715,-14.97012634282082,0.3929321422217802,72.47893011954353,2024-01-01 09:26:00
-94.48434093982145,-10.00904566453282,-10.900462535573524,-56.59289181840196,49.545919290294435,5.952619687182247,2024-01-01 09:27:00
-17.93584396455212,-55.1839126630998,-50.38240738988847,-7.147792495757031,10.022825664288426,58.15083096240723,2024-01-01 09:28:00
-96.23026095773294,-72.55873683643182,-17.52768359230798,-40.970092824440044,75.43759555249096,13.018934920080238,2024-01-01 09:29:00
-63.283037430497735,-60.68295654357358,-59.78436181560325,-36.99928645534768,27.607513606941037,96.73191722305911,2024-01-01 09:30:00
-45.77000243789209,-61.22356714702503,-89.76055372068234,-15.458079829923008,44.364564660347874,81.14075027006562,2024-01-01 09:31:00
-85.18992013728726,-71.3133125017206,-93.84942635413614,-70.31997949481611,8.703356509155425,10.97238012471201,2024-01-01 09:32:00
-25.368618743092313,-73.14203956670335,-94.86656286763224,-64.57342786723743,28.665924844725264,12.175199764767841,2024-01-01 09:33:00
-99.16452958278614,-13.893706352028062,-61.984985804233006,-9.40480808053556,78.1490243258572,59.4473854912619,2024-01-01 09:34:00
-83.14009515659632,-93.01380793153383,-66.2762249164158,-9.903650396123624,15.158791190231947,34.48891741731833,2024-01-01 09:35:00
-41.92031701465243,-32.23888179004058,-28.20629763774305,-2.351722379912914,64.71595611269574,3.490585907310928,2024-01-01 09:36:00
-28.56124379627076,-82.71799485435477,-25.717849841513413,-9.816168355832886,91.74258528045011,54.16415078330531,2024-01-01 09:37:00
-8.33568973060838,-65.54941066059368,-94.91460311662601,-87.26279639666392,67.98367597577203,38.78450996858469,2024-01-01 09:38:00
-29.45033480653761,-93.84569658651631,-77.8876737110985,-17.62757138630127,81.10216892922269,10.107649237174265,2024-01-01 09:39:00
-32.822072974513404,-73.0026363144538,-72.57381498411003,-59.0161521890406,10.89716293039158,80.19203922559826,2024-01-01 09:40:00
-60.56588536493357,-23.157892888275782,-45.23880158571906,-0.9198644054062157,25.073182600205445,91.5076765278806,2024-01-01 09:41:00
-99.87155744731986,-11.498467545274139,-85.54847760930497,-52.77190356711989,89.4538852240591,75.659393401413,2024-01-01 09:42:00
-87.9840741264378,-77.8472848097633,-86.60587805999997,-44.61639174977794,71.51056136180893,82.24223100162773,2024-01-01 09:43:00
-46.544545524396085,-53.645216074107815,-5.621111079204198,-47.02250847432015,63.95538263773112,21.649056726611736,2024-01-01 09:44:00
-32.48701141555803,-52.96759520627936,-19.579709270221898,-67.82629701417221,66.37667361217,26.3572950918601,2024-01-01 09:45:00
-58.25517161035375,-12.642469424026586,-81.93450979088297,-92.49779111070818,41.420055430464345,20.852754029918774,2024-01-01 09:46:00
-26.932098847160972,-23.720094712419453,-59.3432192094509,-10.43487695980815,4.455663161765322,76.5063431365564,2024-01-01 09:47:00
-47.813770466782124,-48.69227816319501,-64.43780007424346,-19.732418747371312,78.4441542070729,94.79170789344971,2024-01-01 09:48:00
-92.58238044056878,-32.92527995282266,-20.899592593459275,-86.04732194403307,67.87132362153538,71.68372067339025,2024-01-01 09:49:00
-80.79837490320512,-15.26449460906332,-48.978708352187795,-22.323172864992713,47.28044641127247,88.1466764879556,2024-01-01 09:50:00
-16.000177675605713,-99.0461045974455,-87.21502630065329,-37.415333394939,89.97596153682575,63.869909488317255,2024-01-01 09:51:00
-27.508725337556044,-59.71099689499514,-26.100793684375617,-59.08562120823777,33.615966498509884,38.765990055879904,2024-01-01 09:52:00
-10.523801298750499,-9.275683272292127,-60.31120217750811,-74.59788509044373,29.43217442312359,42.57616149303052,2024-01-01 09:53:00
-88.24427508790635,-25.968696915604866,-73.70757523678529,-14.027121649776745,87.27963250794429,7.532143216740483,2024-01-01 09:54:00
-0.9777465384926103,-45.715862566592534,-62.45013779792799,-29.98117407059469,79.69876547589855,3.145719524602608,2024-01-01 09:55:00
-79.05932860500664,-47.035547296486655,-50.22434363931036,-45.226009053086315,51.49798106483448,69.54756041890774,2024-01-01 09:56:00
-98.8220123713358,-65.22299023955622,-65.68844835829906,-39.04314661015359,13.073473945784997,43.84288920111806,2024-01-01 09:57:00
-0.2577060946445897,-47.947946635848545,-75.80942274082422,-90.8933817917819,21.507147146505247,55.22150680546295,2024-01-01 09:58:00
-71.89261145548869,-34.461680053654675,-60.14979711960196,-52.60802390888081,65.62279904088066,55.76612476224163,2024-01-01 09:59:00
-33.19805474874401,-58.16369615712069,-98.08270892501018,-80.6299707214298,38.50412378404117,27.73758133333014,2024-01-01 10:00:00
-82.33176858236948,-28.5846853607826,-22.75021539036861,-79.16163209911747,83.64731916659713,47.58925108294907,2024-01-01 10:01:00
-41.977146780085825,-13.876777273961409,-82.90551064324143,-33.86960377131332,94.99550093322041,47.07602216677023,2024-01-01 10:02:00
-9.596501354544074,-84.53151518151388,-95.60953863693628,-8.874384816571194,80.56369252749182,38.8427221227857,2024-01-01 10:03:00
-67.98188325715614,-54.845297718257555,-34.63013070949208,-59.624338952165346,37.754542299555716,82.06753834010705,2024-01-01 10:04:00
-32.97460239556408,-59.19799087149189,-22.606387117632778,-79.22507269878096,78.8686429231424,45.11640036875959,2024-01-01 10:05:00
-81.20964112015835,-31.253519595027186,-18.617086840715686,-35.125306276334584,35.14416734706835,60.36445245059878,2024-01-01 10:06:00
-37.520460128127475,-75.01325347420706,-50.64908173394001,-12.881295364968224,16.71000877656339,89.55201203808261,2024-01-01 10:07:00
-66.35496481824899,-35.97490850477237,-79.46318153100147,-25.16811988775092,3.3393204865857395,86.62336228589224,2024-01-01 10:08:00
-78.87917414120483,-12.251075826851192,-26.277232275017326,-13.124276946341283,38.571671276102,89.04222037791652,2024-01-01 10:09:00
-68.68179492963648,-58.18684002063773,-30.02869228456629,-46.344532898920065,90.35593036972818,27.000499646501396,2024-01-01 10:10:00
-82.11589314922006,-8.898430002078001,-75.37292658968268,-24.812375563080906,23.89865877556765,3.498248830806283,2024-01-01 10:11:00
-9.808389216211722,-0.6836261066521558,-9.659224413720708,-85.99354406410635,20.6513164929784,26.10667998953292,2024-01-01 10:12:00
-60.28131136828711,-89.3907950052048,-89.5628541917171,-65.17253846368085,96.98207852410403,27.870734562070865,2024-01-01 10:13:00
-75.47206950256327,-76.69468120151413,-1.7311760408674388,-61.04508355184775,2.500411285059212,90.93603267249681,2024-01-01 10:14:00
-55.159215898406714,-4.962024851790687,-13.975218902253545,-48.87042537539654,78.57821503937544,64.92427328379706,2024-01-01 10:15:00
-67.94638331935045,-4.167231351861318,-31.210135452092487,-7.092363974317635,32.13699557408704,8.170395960222876,2024-01-01 10:16:00
-25.558074618667405,-90.22927246132414,-6.125011172016713,-12.57034397778257,3.7487956869659333,13.537859601110114,2024-01-01 10:17:00
-2.878008811450556,-98.50014996228633,-27.768883167629227,-86.54745077108154,91.78025402095837,15.567612554197542,2024-01-01 10:18:00
-56.19663433023532,-83.88999767435777,-80.9543002969954,-82.72103481175368,13.96423302095836,63.04217481689231,2024-01-01 10:19:00
-13.89666000277596,-0.3987216617751699,-55.78438618871883,-64.23594504110886,55.17792837256954,73.54140255070031,2024-01-01 10:20:00
-43.41369264403805,-82.00003833893132,-92.84969756683647,-70.92561341093261,27.405420742954778,85.96439105653961,2024-01-01 10:21:00
-84.27643349057665,-49.745239327797684,-61.03425777118846,-38.52290468437377,6.519280218469103,94.06365508062432,2024-01-01 10:22:00
-30.937725791865844,-15.158227356948899,-25.839698026279137,-9.722395223545504,4.992248566337909,20.17045573864418,2024-01-01 10:23:00
-48.656550287417986,-97.95983893117936,-61.355664906918264,-3.7708458327413155,11.555669883633879,30.977248472404906,2024-01-01 10:24:00
-34.93934767478966,-39.55110177415405,-66.97058245318658,-34.63970474647735,7.136701388938005,24.032288074483066,2024-01-01 10:25:00
-11.0312587428335,-72.29745511303757,-40.46442774896881,-16.184079859891327,76.05581155199229,35.87615674661377,2024-01-01 10:26:00
-55.956542934395394,-13.766508356026847,-12.779547100110506,-47.47977997692029,48.556620228342915,91.46651074237494,2024-01-01 10:27:00
-9.882237678264431,-71.65388507359208,-95.24168074538876,-79.16730531399602,34.289209134897966,57.511256693936154,2024-01-01 10:28:00
-24.933098571834506,-31.324427971809115,-61.45295653002646,-47.53115879065226,41.83689101320071,73.81918973244991,2024-01-01 10:29:00
-51.139507412201525,-32.578036755260314,-84.17592581847373,-44.491739856234894,92.89467355726234,49.011923612678196,2024-01-01 10:30:00
-39.67778643420363,-77.850645114036,-30.464574926813043,-25.75424357864435,91.07518127381472,2.885791333612453,2024-01-01 10:31:00
-67.44188674809885,-96.52008001316499,-89.42754395688651,-78.01170102926508,71.56764801225769,6.419548599781432,2024-01-01 10:32:00
-1.6402700261225789,-59.07504262146027,-33.51922414197554,-63.16896179132683,88.46823774216878,53.792303126788575,2024-01-01 10:33:00
-33.2648836949604,-71.08068480341302,-71.38191292020926,-63.59725307854337,31.964802758762477,71.87890348200257,2024-01-01 10:34:00
-95.615314750337,-19.102225038629143,-80.10831862627754,-4.056040425883509,38.110932600828285,21.53305275287315,2024-01-01 10:35:00
-67.33780942519913,-19.963581154465473,-6.3647442175014675,-55.605503967328104,61.371218185422805,72.1909573992304,2024-01-01 10:36:00
-37.66855662409425,-54.29760478073745,-98.14754232540442,-24.490603270185346,62.36259472972642,81.06657734835125,2024-01-01 10:37:00
-94.36667222007603,-39.34877746767811,-56.222272811043105,-24.9188618625561,48.169983801234096,41.18974783621112,2024-01-01 10:38:00
-97.61158086808572,-39.57404840130748,-97.83730075382063,-73.44558151967587,40.06578484379533,74.6419232844105,2024-01-01 10:39:00
-54.997576047219745,-17.28418515723766,-51.6406951895671,-42.81303106282679,98.6180311608695,40.40299503284599,2024-01-01 10:40:00
-66.730982030733,-57.49975858768025,-49.89526222055818,-10.569710668135187,82.11236261177244,67.835062945502,2024-01-01 10:41:00
