관리번호,자치구,AP별 이용량(GB),anomaly,latitude,longitude
WF121366,동대문구,111.6443276,1,37.5741982,127.0395092
YDP230001,영등포구,111.6007481,1,37.5262,126.8959
GR050021,구로구,111.431499,1,37.4951999,126.8877
WF201111,강동구,111.3982637,1,37.53,127.1237
WN003796,성동구,111.298101,1,37.5635,127.0365
WN004014,성동구,111.2966346,1,37.5635,127.0365
WF181289,동작구,111.2448668,1,37.5120999,126.9395
WF171747,금천구,111.2306233,1,37.4565,126.8954
DB070001,도봉구,111.2009909,1,37.6686,127.0466
GS180110,강서구,111.1495171,1,37.5509,126.8497
WF190161,강서구,111.1051823,1,37.5509,126.8497
WF161208,관악구,111.0990393,1,37.4782,126.9518
WF191091,종로구,111.0148835,1,37.5806949,126.9827989
DB040006,도봉구,110.9938231,1,37.6686,127.0466
WN003918,성동구,110.9386596,1,37.5635,127.0365
WF120131,서초구,110.8992056,1,37.4835,127.0322
EP070011,은평구,110.8668293,1,37.6024,126.9293
WF171350,도봉구,110.8568621,1,37.6686,127.0466
YDP080002,영등포구,110.7790003,1,37.5262,126.8959
GR040039,구로구,110.5194288,1,37.4951999,126.8877
EP080012,은평구,110.4675799,1,37.6024,126.9293
EP090003,은평구,110.4254399,1,37.6024,126.9293
SD000020,성동구,110.4186299,1,37.5635,127.0365
WN003973,성동구,110.3769933,1,37.5635,127.0365
WF171309,성북구,110.3030458,1,37.59,127.0165
YDP240006,영등포구,110.2566613,1,37.5262,126.8959
WF190551,동작구,110.2267693,1,37.5120999,126.9395
MP010092,마포구,110.2230304,1,37.566571,126.9015317
WF190608,동작구,110.1327959,1,37.5120999,126.9395
YS000035,용산구,110.0985431,1,37.5323,126.99
WF181254,강서구,110.0487559,1,37.5509,126.8497
WF180004,종로구,110.0169263,1,37.5806949,126.9827989
GR030051,구로구,109.9760253,1,37.4951999,126.8877
WF120415,중구,109.9739024,1,37.5636559,126.9975097
GS130014,강서구,109.9583082,1,37.5509,126.8497
GR000003,구로구,109.8828518,1,37.4951999,126.8877
GS160057,강서구,109.8694035,1,37.5509,126.8497
WF181372,강동구,109.8371573,1,37.53,127.1237
EP030006,은평구,109.7495416,1,37.6024,126.9293
DB140008,도봉구,109.7475976,1,37.6686,127.0466
DB020005,도봉구,109.7218542,1,37.6686,127.0466
EP100004,은평구,109.7135466,1,37.6024,126.9293
MP020030,마포구,109.7070507,1,37.566571,126.9015317
GR040023,구로구,109.6826858,1,37.4951999,126.8877
WF201800,성동구,109.6806913,1,37.5635,127.0365
GR030014,구로구,109.619866,1,37.4951999,126.8877
WF171473,노원구,109.6123698,1,37.654,127.0567
SD000245,성동구,109.5722372,1,37.5635,127.0365
WF171371,도봉구,109.5719708,1,37.6686,127.0466
GN010119,강남구,109.5327659,1,37.5177,127.0473
GR090029,구로구,109.5025313,1,37.4951999,126.8877
GC060045,금천구,109.4813773,1,37.4565,126.8954
WF171631,강서구,109.4719492,1,37.5509,126.8497
EP000015,은평구,109.4363198,1,37.6024,126.9293
NW080002,노원구,109.4351582,1,37.654,127.0567
MP010047,마포구,109.4000853,1,37.566571,126.9015317
WF171763,금천구,109.2029174,1,37.4565,126.8954
GN010120,강남구,109.1407608,1,37.5177,127.0473
WF151653,노원구,109.0785504,1,37.654,127.0567
WF201142,강북구,109.0063602,1,37.6395,127.0255
WF171792,금천구,108.9211892,1,37.4565,126.8954
GS050043,강서구,108.9189049,1,37.5509,126.8497
WF171277,중랑구,108.9023365,1,37.6063,127.093
GJ150005,광진구,108.8986107,1,37.5384,127.0828
YDP070002,영등포구,108.8962105,1,37.5262,126.8959
WF190900,영등포구,108.8415505,1,37.5262,126.8959
GS170007,강서구,108.8238472,1,37.5509,126.8497
GS160036,강서구,108.7964845,1,37.5509,126.8497
WF201257,구로구,108.7849485,1,37.4951999,126.8877
SD000100,성동구,108.776579,1,37.5635,127.0365
SD000010,성동구,108.6777688,1,37.5635,127.0365
WF190357,금천구,108.6749749,1,37.4565,126.8954
YC140013,양천구,108.626626,1,37.5171,126.8663
EP100002,은평구,108.613538,1,37.6024,126.9293
GR080009,구로구,108.6043142,1,37.4951999,126.8877
GN010115,강남구,108.4911741,1,37.5177,127.0473
WF190712,서대문구,108.463765,1,37.5790747,126.9367861
WF161217,관악구,108.3847625,1,37.4782,126.9518
WF171585,양천구,108.3397107,1,37.5171,126.8663
SD000133,성동구,108.1634945,1,37.5635,127.0365
DB110021,도봉구,108.0965716,1,37.6686,127.0466
GC060032,금천구,108.0730181,1,37.4565,126.8954
GR030004,구로구,108.045626,1,37.4951999,126.8877
YDP000056,영등포구,108.0348005,1,37.5262,126.8959
WF171716,금천구,107.9463167,1,37.4565,126.8954
WF201309,노원구,107.8928097,1,37.654,127.0567
EP130004,은평구,107.8910267,1,37.6024,126.9293
WF201108,강동구,107.8733489,1,37.53,127.1237
WF110182,중구,107.7161823,1,37.5636559,126.9975097
HT210049,중구,107.6854448,1,37.5636559,126.9975097
EP120009,은평구,107.6845102,1,37.6024,126.9293
SD000002,성동구,107.6628231,1,37.5635,127.0365
SD000451,성동구,107.6393508,1,37.5635,127.0365
GS060030,강서구,107.6327924,1,37.5509,126.8497
JN100007,중랑구,107.6179176,1,37.6063,127.093
WF120120,서초구,107.6161483,1,37.4835,127.0322
WF181118,노원구,107.59833,1,37.654,127.0567
SB020013,성북구,107.5814902,1,37.59,127.0165
WF170039,중구,107.3756048,1,37.5636559,126.9975097
GN050022,강남구,107.3494744,1,37.5177,127.0473
YC170109,양천구,107.3294855,1,37.5171,126.8663
GA020001,관악구,107.3265411,1,37.4782,126.9518
WN003978,성동구,107.3121744,1,37.5635,127.0365
WN003928,성동구,107.2678224,1,37.5635,127.0365
GD130071,강동구,107.15193,1,37.53,127.1237
GS170040,강서구,107.1125734,1,37.5509,126.8497
WF201112,강동구,107.0718972,1,37.53,127.1237
GS130190,강서구,107.0332081,1,37.5509,126.8497
GR030080,구로구,107.0188751,1,37.4951999,126.8877
WF190525,동대문구,107.011616,1,37.5741982,127.0395092
EP140009,은평구,106.9357614,1,37.6024,126.9293
GS010045,강서구,106.9309478,1,37.5509,126.8497
WF180006,중구,106.9021902,1,37.5636559,126.9975097
YS000004,용산구,106.8690898,1,37.5323,126.99
GJ050001,광진구,106.8295714,1,37.5384,127.0828
GS150030,강서구,106.8262364,1,37.5509,126.8497
GS060024,강서구,106.7898953,1,37.5509,126.8497
NW100013,노원구,106.7755805,1,37.654,127.0567
JN010010,중랑구,106.7691529,1,37.6063,127.093
DB010017,도봉구,106.6933228,1,37.6686,127.0466
YDP330002,영등포구,106.6681227,1,37.5262,126.8959
WF201254,구로구,106.5890696,1,37.4951999,126.8877
WF205017,중구,106.533366,1,37.5636559,126.9975097
EP170011,은평구,106.4735555,1,37.6024,126.9293
SD000308,성동구,106.4708906,1,37.5635,127.0365
MP020003,마포구,106.4215174,1,37.566571,126.9015317
WF171499,노원구,106.3766572,1,37.654,127.0567
GD130079,강동구,106.3637358,1,37.53,127.1237
HT210169,송파구,106.3573765,1,37.5145,127.1058
DB010015,도봉구,106.34347,1,37.6686,127.0466
SD000431,성동구,106.2866609,1,37.5635,127.0365
EP070002,은평구,106.1134657,1,37.6024,126.9293
NW010018,노원구,106.0592828,1,37.654,127.0567
GS050074,강서구,106.0011419,1,37.5509,126.8497
GS060041,강서구,105.9368641,1,37.5509,126.8497
GR120003,구로구,105.9308725,1,37.4951999,126.8877
GS180113,강서구,105.9191464,1,37.5509,126.8497
WF201503,서초구,105.9094829,1,37.4835,127.0322
WF120446,중구,105.8757075,1,37.5636559,126.9975097
EP000043,은평구,105.8698654,1,37.6024,126.9293
GS040061,강서구,105.8400015,1,37.5509,126.8497
GS020032,강서구,105.8145514,1,37.5509,126.8497
SD000398,성동구,105.8110436,1,37.5635,127.0365
GS150024,강서구,105.8072835,1,37.5509,126.8497
WF171412,노원구,105.7537762,1,37.654,127.0567
GD130001,강동구,105.6926344,1,37.53,127.1237
SD000058,성동구,105.6616153,1,37.5635,127.0365
GR000004,구로구,105.5483751,1,37.4951999,126.8877
WF190600,동작구,105.4881973,1,37.5120999,126.9395
EP120002,은평구,105.461076,1,37.6024,126.9293
GS040046,강서구,105.3824168,1,37.5509,126.8497
WF181267,금천구,105.3484358,1,37.4565,126.8954
WF181277,금천구,105.3468852,1,37.4565,126.8954
SD000337,성동구,105.3257966,1,37.5635,127.0365
WF120194,성동구,105.3117172,1,37.5635,127.0365
WF110142,중구,105.2550806,1,37.5636559,126.9975097
WN200056,성동구,105.2421103,1,37.5635,127.0365
DB110015,도봉구,105.1416688,1,37.6686,127.0466
HT210184,송파구,105.1183286,1,37.5145,127.1058
DB110020,도봉구,105.0693985,1,37.6686,127.0466
WF190991,은평구,104.9890739,1,37.6024,126.9293
WF172028,서초구,104.9710292,1,37.4835,127.0322
GR050006,구로구,104.8108435,1,37.4951999,126.8877
HT210142,송파구,104.8018437,1,37.5145,127.1058
GS200041,강서구,104.8006989,1,37.5509,126.8497
GS010074,강서구,104.7964571,1,37.5509,126.8497
SC170010,서초구,104.7942946,1,37.4835,127.0322
WF200136,서초구,104.7540934,1,37.4835,127.0322
WN200043,서초구,104.7423288,1,37.4835,127.0322
WF140022,광진구,104.7262069,1,37.5384,127.0828
SD000362,성동구,104.6672442,1,37.5635,127.0365
GS190032,강서구,104.5965991,1,37.5509,126.8497
WF190874,영등포구,104.5717864,1,37.5262,126.8959
WF190379,금천구,104.5281187,1,37.4565,126.8954
WN004016,성동구,104.4863555,1,37.5635,127.0365
YDP010005,영등포구,104.4815527,1,37.5262,126.8959
WF181050,광진구,104.4684503,1,37.5384,127.0828
WF120251,은평구,104.4061899,1,37.6024,126.9293
WF171012,종로구,104.2744428,1,37.5806949,126.9827989
EP050006,은평구,104.2276015,1,37.6024,126.9293
DB010009,도봉구,104.2179853,1,37.6686,127.0466
GS120085,강서구,104.1777673,1,37.5509,126.8497
WF190606,동작구,104.1213179,1,37.5120999,126.9395
WF190531,동대문구,104.1080009,1,37.5741982,127.0395092
WF181099,노원구,104.0914949,1,37.654,127.0567
GS130220,강서구,104.0587606,1,37.5509,126.8497
WF190414,노원구,104.0557985,1,37.654,127.0567
GR030011,구로구,103.9966428,1,37.4951999,126.8877
GS150033,강서구,103.9783051,1,37.5509,126.8497
EP000089,은평구,103.9762267,1,37.6024,126.9293
WF171266,동대문구,103.9534376,1,37.5741982,127.0395092
WF201378,도봉구,103.944069,1,37.6686,127.0466
SB020040,성북구,103.8922355,1,37.59,127.0165
GR150013,구로구,103.7538459,1,37.4951999,126.8877
GN020036,강남구,103.6939161,1,37.5177,127.0473
GJ080002,광진구,103.6914704,1,37.5384,127.0828
WF161849,동작구,103.6852779,1,37.5120999,126.9395
WF172017,서초구,103.6829857,1,37.4835,127.0322
GS120058,강서구,103.6761917,1,37.5509,126.8497
SD000104,성동구,103.6500315,1,37.5635,127.0365
WF181239,양천구,103.6440839,1,37.5171,126.8663
EP000088,은평구,103.6360533,1,37.6024,126.9293
YDP320003,영등포구,103.6214444,1,37.5262,126.8959
WF131646,도봉구,103.5111382,1,37.6686,127.0466
WF170014,중구,103.5004729,1,37.5636559,126.9975097
DB130016,도봉구,103.408457,1,37.6686,127.0466
GS150022,강서구,103.4046663,1,37.5509,126.8497
DB090009,도봉구,103.3565502,1,37.6686,127.0466
WF131645,도봉구,103.2969908,1,37.6686,127.0466
SC170007,서초구,103.2961805,1,37.4835,127.0322
WF181125,노원구,103.2301554,1,37.654,127.0567
WF172043,서초구,103.2158924,1,37.4835,127.0322
WF201357,도봉구,103.1689366,1,37.6686,127.0466
WF161897,마포구,103.1332761,1,37.566571,126.9015317
GR040040,구로구,103.1234924,1,37.4951999,126.8877
WF191079,종로구,103.1121638,1,37.5806949,126.9827989
JG190003,중구,103.0814677,1,37.5636559,126.9975097
DB010023,도봉구,103.0788717,1,37.6686,127.0466
YS040001,용산구,103.0730315,1,37.5323,126.99
GD130094,강동구,103.0612155,1,37.53,127.1237
GN220037,강남구,102.9482712,1,37.5177,127.0473
WF171408,도봉구,102.8860486,1,37.6686,127.0466
GS060013,강서구,102.8812398,1,37.5509,126.8497
HT210035,중구,102.8805509,1,37.5636559,126.9975097
WF205011,중구,102.8781832,1,37.5636559,126.9975097
WN003837,성동구,102.8408554,1,37.5635,127.0365
WF191232,용산구,102.7994842,1,37.5323,126.99
WF172299,서초구,102.7281901,1,37.4835,127.0322
HT210167,송파구,102.7244451,1,37.5145,127.1058
WF181022,중구,102.7075228,1,37.5636559,126.9975097
WF171152,용산구,102.6150676,1,37.5323,126.99
WF120261,은평구,102.5987951,1,37.6024,126.9293
WF201369,도봉구,102.5616889,1,37.6686,127.0466
SD000167,성동구,102.4755455,1,37.5635,127.0365
HT210038,중구,102.4602936,1,37.5636559,126.9975097
MP030022,마포구,102.4317221,1,37.566571,126.9015317
WF120034,노원구,102.42252,1,37.654,127.0567
GB130003,강북구,102.4035097,1,37.6395,127.0255
DB120004,도봉구,102.3675097,1,37.6686,127.0466
GB130007,강북구,102.3653699,1,37.6395,127.0255
WF120163,서초구,102.2874969,1,37.4835,127.0322
SDM080008,서대문구,102.2442835,1,37.5790747,126.9367861
GB010009,강북구,102.2101953,1,37.6395,127.0255
WF201222,광진구,102.2080054,1,37.5384,127.0828
SD000147,성동구,102.151675,1,37.5635,127.0365
WF190590,동작구,102.1428816,1,37.5120999,126.9395
WF120327,중구,102.0638028,1,37.5636559,126.9975097
WF190245,광진구,101.9312523,1,37.5384,127.0828
HT210069,종로구,101.903424,1,37.5806949,126.9827989
WF110233,중구,101.8911254,1,37.5636559,126.9975097
EP070025,은평구,101.8849782,1,37.6024,126.9293
YDP000054,영등포구,101.8191444,1,37.5262,126.8959
GD130059,강동구,101.7855412,1,37.53,127.1237
YDP240003,영등포구,101.7684422,1,37.5262,126.8959
GR160019,구로구,101.7171882,1,37.4951999,126.8877
WN003844,성동구,101.7041442,1,37.5635,127.0365
SD000102,성동구,101.6768121,1,37.5635,127.0365
GS150014,강서구,101.6622587,1,37.5509,126.8497
GS170041,강서구,101.6111118,1,37.5509,126.8497
GS110024,강서구,101.4631121,1,37.5509,126.8497
EP050009,은평구,101.3768713,1,37.6024,126.9293
DB040002,도봉구,101.3043802,1,37.6686,127.0466
WF200003,마포구,101.2933043,1,37.566571,126.9015317
WF191133,중구,101.2908164,1,37.5636559,126.9975097
WF172286,서초구,101.2724953,1,37.4835,127.0322
WF181215,마포구,101.2597372,1,37.566571,126.9015317
EP130017,은평구,101.1919703,1,37.6024,126.9293
SD000202,성동구,101.1007557,1,37.5635,127.0365
DB140001,도봉구,101.0921614,1,37.6686,127.0466
GB060006,강북구,101.0738034,1,37.6395,127.0255
YS000025,용산구,100.9586736,1,37.5323,126.99
GS070038,강서구,100.9185142,1,37.5509,126.8497
GR110001,구로구,100.8631046,1,37.4951999,126.8877
WF190791,성북구,100.8559142,1,37.59,127.0165
WF160026,마포구,100.8382213,1,37.566571,126.9015317
WF181366,강동구,100.7751873,1,37.53,127.1237
GN020031,강남구,100.7311127,1,37.5177,127.0473
NW020008,노원구,100.7097313,1,37.654,127.0567
NW000005,노원구,100.6875741,1,37.654,127.0567
GR070011,구로구,100.670365,1,37.4951999,126.8877
DB040003,도봉구,100.6347989,1,37.6686,127.0466
GR110005,구로구,100.5654813,1,37.4951999,126.8877
WN003921,성동구,100.4819258,1,37.5635,127.0365
SD000311,성동구,100.4786387,1,37.5635,127.0365
SD000400,성동구,100.3871978,1,37.5635,127.0365
DB110028,도봉구,100.3791656,1,37.6686,127.0466
WF190327,금천구,100.3560591,1,37.4565,126.8954
WF205022,은평구,100.3503617,1,37.6024,126.9293
WF181323,서초구,100.3271495,1,37.4835,127.0322
GR070018,구로구,100.2655937,1,37.4951999,126.8877
WF190277,구로구,100.2654349,1,37.4951999,126.8877
WF190555,동작구,100.2137293,1,37.5120999,126.9395
WF191136,중구,100.1847451,1,37.5636559,126.9975097
WF161037,강남구,100.1357529,1,37.5177,127.0473
WF160147,마포구,100.102274,1,37.566571,126.9015317
SC170013,서초구,100.0939582,1,37.4835,127.0322
WF120286,종로구,100.0222082,1,37.5806949,126.9827989
GS040035,강서구,100.013179,1,37.5509,126.8497
GR030084,구로구,99.9976411,1,37.4951999,126.8877
WN003841,성동구,99.9965232,1,37.5635,127.0365
DB070003,도봉구,99.9801409,1,37.6686,127.0466
WF201696,은평구,99.9615241,1,37.6024,126.9293
HT210138,송파구,99.9480674,1,37.5145,127.1058
WF190593,동작구,99.9081856,1,37.5120999,126.9395
EP100018,은평구,99.9018011,1,37.6024,126.9293
WF171385,도봉구,99.9011373,1,37.6686,127.0466
WF142909,중랑구,99.8719134,1,37.6063,127.093
WF171638,강서구,99.8516012,1,37.5509,126.8497
DB090004,도봉구,99.7604762,1,37.6686,127.0466
WF201714,종로구,99.7494399,1,37.5806949,126.9827989
WF200131,서초구,99.6977755,1,37.4835,127.0322
WF200048,중구,99.6294277,1,37.5636559,126.9975097
SC100003,서초구,99.6055517,1,37.4835,127.0322
WF171487,노원구,99.5744533,1,37.654,127.0567
WF171377,도봉구,99.5080708,1,37.6686,127.0466
DB020004,도봉구,99.45389,1,37.6686,127.0466
WF201793,양천구,99.4199772,1,37.5171,126.8663
WF191087,종로구,99.4193093,1,37.5806949,126.9827989
WF120250,은평구,99.3789403,1,37.6024,126.9293
WF181364,강동구,99.2819782,1,37.53,127.1237
WF191234,은평구,99.1554155,1,37.6024,126.9293
WF201417,동대문구,99.1030444,1,37.5741982,127.0395092
WF201775,중구,99.076761,1,37.5636559,126.9975097
WF172056,서초구,99.0490583,1,37.4835,127.0322
WF141982,동작구,99.0445765,1,37.5120999,126.9395
JN100006,중랑구,99.0181821,1,37.6063,127.093
GS090056,강서구,98.9917666,1,37.5509,126.8497
WF171384,도봉구,98.9323192,1,37.6686,127.0466
GN180004,강남구,98.8700682,1,37.5177,127.0473
GC040003,금천구,98.8312176,1,37.4565,126.8954
WF190971,은평구,98.8152836,1,37.6024,126.9293
WF199003,중구,98.7743649,1,37.5636559,126.9975097
EP090006,은평구,98.7451298,1,37.6024,126.9293
GR030094,구로구,98.5911394,1,37.4951999,126.8877
WF201834,중랑구,98.5874889,1,37.6063,127.093
WF110210,중구,98.5359342,1,37.5636559,126.9975097
HT210182,송파구,98.3909251,1,37.5145,127.1058
WF181148,은평구,98.3646271,1,37.6024,126.9293
SD000019,성동구,98.3233929,1,37.5635,127.0365
WF180002,중구,98.3047849,1,37.5636559,126.9975097
GS200052,강서구,98.2940699,1,37.5509,126.8497
EP120019,은평구,98.2698583,1,37.6024,126.9293
WF190158,강서구,98.2631042,1,37.5509,126.8497
WF160091,마포구,98.2536675,1,37.566571,126.9015317
WF171687,금천구,98.2251357,1,37.4565,126.8954
WF190103,강북구,98.1981672,1,37.6395,127.0255
WF171010,종로구,98.191878,1,37.5806949,126.9827989
GS100080,강서구,98.1822537,1,37.5509,126.8497
YC180004,양천구,98.1619725,1,37.5171,126.8663
WF190062,강동구,98.1357634,1,37.53,127.1237
GS120064,강서구,98.1288697,1,37.5509,126.8497
SD000063,성동구,98.076715,1,37.5635,127.0365
WF160146,마포구,98.0613589,1,37.566571,126.9015317
EP140002,은평구,98.0604203,1,37.6024,126.9293
DBGURUCUS007,도봉구,98.0545962,1,37.6686,127.0466
GB070010,강북구,98.0035117,1,37.6395,127.0255
WF191051,종로구,97.9947973,1,37.5806949,126.9827989
MP030034,마포구,97.9241489,1,37.566571,126.9015317
WF120436,중구,97.8926102,1,37.5636559,126.9975097
WF172044,서초구,97.8843003,1,37.4835,127.0322
WF200080,중구,97.7721571,1,37.5636559,126.9975097
WF201141,강북구,97.7635252,1,37.6395,127.0255
WF191096,종로구,97.6072277,1,37.5806949,126.9827989
GB070011,강북구,97.5541707,1,37.6395,127.0255
GR130010,구로구,97.5380907,1,37.4951999,126.8877
GS160056,강서구,97.5225603,1,37.5509,126.8497
EP000140,은평구,97.5182941,1,37.6024,126.9293
WF200116,서초구,97.4871528,1,37.4835,127.0322
EP000086,은평구,97.3923684,1,37.6024,126.9293
SD000375,성동구,97.3533063,1,37.5635,127.0365
GD130065,강동구,97.3227673,1,37.53,127.1237
GA070073,관악구,97.2866336,1,37.4782,126.9518
HT210070,종로구,97.2749294,1,37.5806949,126.9827989
GS110028,강서구,97.2710982,1,37.5509,126.8497
JG160006,중구,97.2587713,1,37.5636559,126.9975097
WF172278,서초구,97.2301386,1,37.4835,127.0322
HT210103,중구,97.2100752,1,37.5636559,126.9975097
SD000111,성동구,97.1587107,1,37.5635,127.0365
WF190917,영등포구,97.1358424,1,37.5262,126.8959
GS160009,강서구,97.1351099,1,37.5509,126.8497
WF192010,영등포구,97.1217573,1,37.5262,126.8959
GN020035,강남구,97.0356588,1,37.5177,127.0473
GD130053,강동구,97.0086686,1,37.53,127.1237
NW050002,노원구,97.008645,1,37.654,127.0567
WF190009,강남구,96.9497501,1,37.5177,127.0473
JG000052,중구,96.8356277,1,37.5636559,126.9975097
GB030002,강북구,96.8333788,1,37.6395,127.0255
WF201069,강동구,96.8308592,1,37.53,127.1237
SC100004,서초구,96.8130026,1,37.4835,127.0322
GS080041,강서구,96.7402358,1,37.5509,126.8497
JN030008,중랑구,96.7297162,1,37.6063,127.093
GS130202,강서구,96.7175043,1,37.5509,126.8497
SD000371,성동구,96.6565326,1,37.5635,127.0365
WF190159,강서구,96.5827487,1,37.5509,126.8497
WF190165,강서구,96.5394226,1,37.5509,126.8497
YDP180005,영등포구,96.5268653,1,37.5262,126.8959
EP000050,은평구,96.5243934,1,37.6024,126.9293
NW090009,노원구,96.4585923,1,37.654,127.0567
WF201697,은평구,96.440974,1,37.6024,126.9293
WF120115,서초구,96.4340475,1,37.4835,127.0322
WF120031,노원구,96.4270404,1,37.654,127.0567
JG070002,중구,96.3950051,1,37.5636559,126.9975097
WF171236,성동구,96.3747122,1,37.5635,127.0365
WN003838,성동구,96.3473082,1,37.5635,127.0365
EP130009,은평구,96.320491,1,37.6024,126.9293
GR110012,구로구,96.2777496,1,37.4951999,126.8877
GC010024,금천구,96.2086499,1,37.4565,126.8954
SP190002,송파구,96.1613699,1,37.5145,127.1058
MP030016,마포구,96.1556609,1,37.566571,126.9015317
GS040054,강서구,96.0843723,1,37.5509,126.8497
GS120084,강서구,96.0637286,1,37.5509,126.8497
SD000178,성동구,95.8748801,1,37.5635,127.0365
WF110189,중구,95.8516713,1,37.5636559,126.9975097
WF120150,서초구,95.8244602,1,37.4835,127.0322
YC170013,양천구,95.8189125,1,37.5171,126.8663
WF132117,양천구,95.7727799,1,37.5171,126.8663
SD000344,성동구,95.6784638,1,37.5635,127.0365
YDP170002,영등포구,95.6535767,1,37.5262,126.8959
GS070039,강서구,95.6370622,1,37.5509,126.8497
JG000044,중구,95.6169582,1,37.5636559,126.9975097
GS050080,강서구,95.5880774,1,37.5509,126.8497
WF120281,종로구,95.5628136,1,37.5806949,126.9827989
JN160073,중랑구,95.5426221,1,37.6063,127.093
WF191127,중구,95.509639,1,37.5636559,126.9975097
EP070003,은평구,95.4982756,1,37.6024,126.9293
WF190045,강남구,95.4794955,1,37.5177,127.0473
WF120033,노원구,95.4773709,1,37.654,127.0567
GN070002,강남구,95.4518685,1,37.5177,127.0473
WF160148,마포구,95.4377365,1,37.566571,126.9015317
JN010006,중랑구,95.4334523,1,37.6063,127.093
GD150001,강동구,95.4086014,1,37.53,127.1237
GR040015,구로구,95.3385578,1,37.4951999,126.8877
WF181058,중랑구,95.275863,1,37.6063,127.093
YDP000059,영등포구,95.1735828,1,37.5262,126.8959
GB110040,강북구,95.1323707,1,37.6395,127.0255
GR030059,구로구,95.1221988,1,37.4951999,126.8877
WF201764,중구,95.1209948,1,37.5636559,126.9975097
GS020013,강서구,95.1104885,1,37.5509,126.8497
WF171588,양천구,95.0668652,1,37.5171,126.8663
EP000105,은평구,95.054891,1,37.6024,126.9293
GJ080003,광진구,95.0078299,1,37.5384,127.0828
GJ130003,광진구,94.9900239,1,37.5384,127.0828
YDP120003,영등포구,94.9818281,1,37.5262,126.8959
YDP050003,영등포구,94.9677827,1,37.5262,126.8959
SD000289,성동구,94.9575803,1,37.5635,127.0365
MP020037,마포구,94.953854,1,37.566571,126.9015317
GS060076,강서구,94.8908164,1,37.5509,126.8497
WF201074,강동구,94.7059797,1,37.53,127.1237
GS070036,강서구,94.7044523,1,37.5509,126.8497
GS050042,강서구,94.5842571,1,37.5509,126.8497
WN003945,성동구,94.577818,1,37.5635,127.0365
EP020015,은평구,94.5636213,1,37.6024,126.9293
YDP000010,영등포구,94.5633014,1,37.5262,126.8959
YC170016,양천구,94.557691,1,37.5171,126.8663
SD000277,성동구,94.4690231,1,37.5635,127.0365
EP130008,은평구,94.4286851,1,37.6024,126.9293
SD000413,성동구,94.3581023,1,37.5635,127.0365
WF201589,양천구,94.261116,1,37.5171,126.8663
SD000364,성동구,94.2580058,1,37.5635,127.0365
WF120353,중구,94.2253737,1,37.5636559,126.9975097
EP090010,은평구,94.2168453,1,37.6024,126.9293
WF200128,서초구,94.1823498,1,37.4835,127.0322
GS130195,강서구,94.151297,1,37.5509,126.8497
EP090009,은평구,94.1099081,1,37.6024,126.9293
GS010069,강서구,94.1068661,1,37.5509,126.8497
DBGURUCUS023,도봉구,94.1031395,1,37.6686,127.0466
WF201407,동대문구,94.0648777,1,37.5741982,127.0395092
WF199005,중구,94.0231257,1,37.5636559,126.9975097
WF171931,관악구,93.9917255,1,37.4782,126.9518
WF190636,마포구,93.984857,1,37.566571,126.9015317
WF190545,동작구,93.9780595,1,37.5120999,126.9395
JN040008,중랑구,93.9618002,1,37.6063,127.093
WF181223,마포구,93.9616833,1,37.566571,126.9015317
DB140017,도봉구,93.9552039,1,37.6686,127.0466
WF161904,마포구,93.940987,1,37.566571,126.9015317
WF120099,서초구,93.9120469,1,37.4835,127.0322
WF170013,중구,93.8926883,1,37.5636559,126.9975097
EP110028,은평구,93.8647945,1,37.6024,126.9293
WF170040,중구,93.8443648,1,37.5636559,126.9975097
GS010022,강서구,93.815292,1,37.5509,126.8497
HT210012,중구,93.7760753,1,37.5636559,126.9975097
DB110003,도봉구,93.7640054,1,37.6686,127.0466
GS030028,강서구,93.7471967,1,37.5509,126.8497
WF142393,영등포구,93.7175928,1,37.5262,126.8959
WF201012,강남구,93.7167675,1,37.5177,127.0473
YC170015,양천구,93.7060167,1,37.5171,126.8663
WF191191,중랑구,93.6895127,1,37.6063,127.093
GS040062,강서구,93.6272689,1,37.5509,126.8497
WF171230,성동구,93.5885777,1,37.5635,127.0365
GR140006,구로구,93.5263881,1,37.4951999,126.8877
GR130011,구로구,93.5251344,1,37.4951999,126.8877
WF171310,성북구,93.4844898,1,37.59,127.0165
SD000238,성동구,93.4502617,1,37.5635,127.0365
WF201380,도봉구,93.3652032,1,37.6686,127.0466
WF160101,마포구,93.2559606,1,37.566571,126.9015317
GR140033,구로구,93.2454764,1,37.4951999,126.8877
WF190166,강서구,93.1905632,1,37.5509,126.8497
WF172006,서초구,93.1437421,1,37.4835,127.0322
WF160187,마포구,93.1392321,1,37.566571,126.9015317
SD000267,성동구,93.0926144,1,37.5635,127.0365
WF200123,서초구,93.0619848,1,37.4835,127.0322
WF120114,서초구,93.0600047,1,37.4835,127.0322
WF171303,성북구,93.0544533,1,37.59,127.0165
GS020028,강서구,92.9635058,1,37.5509,126.8497
WF110144,중구,92.960096,1,37.5636559,126.9975097
DDM160005,동대문구,92.9403915,1,37.5741982,127.0395092
WF190944,용산구,92.8987577,1,37.5323,126.99
WF181147,은평구,92.8884999,1,37.6024,126.9293
WF151659,노원구,92.825594,1,37.654,127.0567
SD000380,성동구,92.7746124,1,37.5635,127.0365
GS150020,강서구,92.7126087,1,37.5509,126.8497
