r1,r2,r3,r4,x,y,security_type,timestamp
-9.744709332043328,-83.23807837116823,-92.8288111152349,-90.50820631783303,51.85616886657339,96.6734227535108,WEP,2024-01-01 06:41:00
-49.474762755214286,-96.3328573066457,-59.0371105104768,-0.11073879667094388,24.58474424934003,95.81381198044961,WPA2,2024-01-01 06:42:00
-17.354253389225832,-26.359798493435946,-68.87825049366064,-67.3360750574089,35.81397165291445,24.76316430714387,WEP,2024-01-01 06:43:00
-67.99503989693883,-33.61954723781949,-32.28793602649907,-25.181608795115366,98.95053333843225,34.80519554773205,WPA2,2024-01-01 06:44:00
-10.447677150379945,-52.53691242501861,-39.42207505473097,-19.333494697318358,68.43142489253448,89.55557408738851,WEP,2024-01-01 06:45:00
-61.07983212658369,-15.58295510308028,-63.540627180246,-14.19767289927708,94.89806670470014,96.66222208961075,WPA2,2024-01-01 06:46:00
-98.91623485197016,-19.43298470499468,-78.21074457450099,-0.23717025978434947,14.255655503311559,44.3439102836044,WPA2,2024-01-01 06:47:00
-9.46180235807364,-41.464563560324784,-1.1964033844408135,-75.85035147431321,38.21394748325693,32.099704564089784,WPA2,2024-01-01 06:48:00
-90.87133232138665,-13.172871948674143,-54.59983788038851,-95.96491731403003,55.47318032823543,52.6094013251542,None,2024-01-01 06:49:00
-68.06863624095851,-79.41587899632317,-31.172576421976288,-58.8808482005414,7.675806188873802,68.77692063657348,WPA2,2024-01-01 06:50:00
-4.993803294919502,-88.8080380602272,-85.94470324216392,-86.99193301710531,0.41874436279578653,27.34745153749798,WPA2,2024-01-01 06:51:00
-4.939285306244386,-73.02503884830104,-51.44103003406022,-97.7574110837945,67.04343337969175,73.64731746190728,WEP,2024-01-01 06:52:00
-42.65621118767139,-94.29131439106851,-97.24632801305346,-63.95731728585139,64.18195168014353,5.165735711464103,WPA2,2024-01-01 06:53:00
-36.816278783020074,-46.8830471998968,-49.454488208955006,-21.626174892476357,41.07888099996118,4.929449276441645,WPA2,2024-01-01 06:54:00
-55.15544780216802,-6.339430770503853,-3.5982592882297695,-43.38193087749291,48.96440760320326,38.628770514554525,WPA2,2024-01-01 06:55:00
-70.67892283019354,-96.06564593314903,-61.579328701419975,-68.72220107896459,41.54430005920896,35.34731920607206,WPA2,2024-01-01 06:56:00
-67.1335454630084,-87.78900859899733,-96.10039874250884,-34.565799450728036,2.4005044844888856,31.56332153671523,None,2024-01-01 06:57:00
-32.74815439229616,-54.78009717165647,-96.90442090806565,-76.79818196911893,33.537160621746246,49.101976266891,WEP,2024-01-01 06:58:00
-24.762547056231995,-6.6124982472095155,-61.201324005313054,-98.5618553927915,17.708225539728982,32.07335823115712,WPA2,2024-01-01 06:59:00
-20.842095627415148,-68.38438950232495,-83.99750635368059,-23.564661356357263,9.842418910136875,19.225791846809194,None,2024-01-01 07:00:00
-21.038185720544618,-49.276519131160754,-97.66479036718141,-37.625691513599094,95.67204338893498,30.946954908860093,WPA2,2024-01-01 07:01:00
-90.87938969513097,-95.8427140949608,-24.378638604982314,-23.769737549904008,59.935972504216565,97.4904272810235,WPA2,2024-01-01 07:02:00
-50.557969529741854,-85.16567990379112,-54.14769911181093,-96.10619833123344,72.86562842366027,41.11134169948486,WPA2,2024-01-01 07:03:00
-94.24412399833557,-1.336987704115316,-71.07552280273455,-16.288037216934782,31.53637432661175,44.47127768583358,WPA2,2024-01-01 07:04:00
-45.04711176762645,-3.4881303563954447,-9.991681698351925,-38.04737999636967,39.31471294940152,57.654498995114004,WPA2,2024-01-01 07:05:00
-55.8469498626623,-99.50600190655904,-88.38610397994744,-43.66046492873599,23.692399389672346,98.33407684142266,None,2024-01-01 07:06:00
-11.229581724170018,-4.818821457676108,-4.408117104468076,-37.53859518854684,9.696567096542474,24.160127643576303,WEP,2024-01-01 07:07:00
-64.90849874479213,-36.08800621844996,-68.60332826226471,-13.556675313163595,17.90316374415838,68.12821105324338,WPA2,2024-01-01 07:08:00
-88.29329835723941,-13.208170547997781,-11.159632769131875,-41.30634934410929,79.75140452964858,71.59846935417241,WPA2,2024-01-01 07:09:00
-85.70083179471641,-54.52601443661409,-39.705712352053844,-41.904962011182064,67.75458051837758,60.73244167930659,WEP,2024-01-01 07:10:00
-23.848936828252775,-48.44039714207498,-17.32926402585126,-0.932084293423415,54.69288759854769,8.857833963664408,None,2024-01-01 07:11:00
-38.17819366837389,-51.11534197430798,-1.5986836789535772,-24.3269832931432,47.508987286676806,67.68722758275764,WEP,2024-01-01 07:12:00
-89.88773238772097,-33.31357424538956,-71.15945621812543,-55.77061945488647,92.24342836561244,6.409471103617548,WPA2,2024-01-01 07:13:00
-91.58931938850026,-86.03487452436872,-3.8864514592407033,-29.260299996707232,7.273494777866841,59.61426495498969,WEP,2024-01-01 07:14:00
-29.903086854088002,-97.0026410127322,-61.05181050975796,-61.07695283082115,28.060081323791596,73.95811772217426,WPA2,2024-01-01 07:15:00
-92.72369936358065,-69.20700584088091,-61.44880952630777,-77.1124537516501,34.9937853570714,21.096989061995043,WPA2,2024-01-01 07:16:00
-17.813994070964384,-29.531923726335336,-65.96128957454943,-40.31481231122406,78.24258122127878,84.1622007542774,WPA2,2024-01-01 07:17:00
-29.375777284350377,-79.81465478770517,-45.85923926524148,-7.18179018860485,99.25146201619714,3.0353805533004263,WPA2,2024-01-01 07:18:00
-91.86512193581002,-32.65675666750826,-84.58549568215129,-7.086047998453722,24.067051475715306,84.3812863658306,WPA2,2024-01-01 07:19:00
-91.51622859148081,-3.0087953892729615,-44.62885146419888,-65.80947218945097,87.43073341370805,46.032905064276505,WPA2,2024-01-01 07:20:00
-1.3360421498824593,-90.60992842105816,-45.8295187589996,-47.2322533778305,83.06227604317912,21.75879399316445,WPA2,2024-01-01 07:21:00
-62.572920424387966,-32.73978817748737,-23.809818739513005,-78.83641014301388,22.46573976417666,13.3778144993968,WEP,2024-01-01 07:22:00
-62.93578529331091,-55.624978069542884,-16.635003806241443,-0.43688905011165957,39.933258019922256,95.33071675823726,WPA2,2024-01-01 07:23:00
-18.720043274249747,-13.185774562249463,-55.955864968757595,-1.888209213206423,40.96728692925191,7.266558758115671,WPA2,2024-01-01 07:24:00
-5.2751422616141355,-82.28502105526141,-69.76667506485063,-35.04910702925527,97.82206685265584,19.909341993592566,WPA2,2024-01-01 07:25:00
-1.3998936177129053,-30.737404777383546,-74.06651026829056,-19.558594032252657,18.089190137889833,34.7822347433046,None,2024-01-01 07:26:00
-24.662181474105836,-16.188471035188982,-80.53761632951282,-28.489983871630002,79.91579711047821,62.023484896112045,WPA2,2024-01-01 07:27:00
-62.37404144690842,-5.538578052597671,-94.23524178009751,-40.68417809605318,33.419271417310995,54.480108527609836,WPA2,2024-01-01 07:28:00
-91.64992833013312,-31.67519717103542,-65.75520211652866,-94.66520030111023,73.08703457761604,12.564349241231398,WPA2,2024-01-01 07:29:00
-22.285308407256323,-50.28252359915727,-72.97523078692167,-54.523565744733894,42.001100429566286,28.972798373821462,WEP,2024-01-01 07:30:00
-44.159575026419496,-38.21527597987861,-3.3582614133592585,-32.52136978325895,57.835976311654,23.875177108602408,None,2024-01-01 07:31:00
-57.57779907530237,-13.10950155212818,-44.22911737499561,-32.24683861163153,83.26117733261312,21.354285449034137,WPA2,2024-01-01 07:32:00
-9.364561490526398,-42.939025336117034,-65.27229609694925,-62.68773815776164,80.41655649838842,41.1144336479987,WPA2,2024-01-01 07:33:00
-88.88025176938487,-96.96129403031631,-41.9532399006304,-5.8308013341969485,86.64231835397001,70.40314525916568,None,2024-01-01 07:34:00
-50.737489570914086,-6.90513044930222,-86.08032986543046,-83.2642967763219,5.961732534465902,21.745293221723593,WPA2,2024-01-01 07:35:00
-98.86463552325809,-31.04732489684389,-55.59562507977971,-49.96405537844394,69.20505530397449,36.66788797029814,WEP,2024-01-01 07:36:00
-53.13393580058737,-32.34866142227534,-37.37656785789362,-30.911602344917725,13.998737672176286,39.09174268411623,WPA2,2024-01-01 07:37:00
-94.36967243181627,-78.43248476022828,-51.110216820754864,-30.28641941081908,41.5818568018411,97.64565294354102,WPA2,2024-01-01 07:38:00
-88.1182083731928,-34.111452976734284,-59.822119934567574,-35.136104323118445,54.858841505468845,95.46663568790689,WPA2,2024-01-01 07:39:00
-88.24737532228951,-60.613559434584154,-0.6151611100301864,-72.47117865481398,40.273948474683074,80.01375827520759,WPA2,2024-01-01 07:40:00
-35.07896978839365,-34.87670229585079,-11.968523785107294,-84.3793431313378,51.961167580300746,24.165892081918518,WEP,2024-01-01 07:41:00
-25.395512073457667,-89.34069696920093,-37.65940418405599,-36.405967317328916,99.65263087986192,6.803731409166969,None,2024-01-01 07:42:00
-41.663123490284036,-34.2154695396964,-43.06226388177172,-40.069788386056224,13.521731371285473,31.690413772062477,WPA2,2024-01-01 07:43:00
-3.7827451525458144,-0.05862742293334122,-37.93395201754159,-82.0643989710759,67.54560453364256,26.679454943383085,WEP,2024-01-01 07:44:00
-62.51294204762959,-95.1787961139444,-79.86878921775667,-29.48608544294366,39.600096638561524,50.59258001463939,WPA2,2024-01-01 07:45:00
-71.42879137181393,-2.282581577868271,-60.48622567356814,-54.48280082663436,13.300979890732878,77.7727910067793,WPA2,2024-01-01 07:46:00
-13.140087181053971,-59.309203927712936,-96.05404671091007,-33.2239408396847,15.873676337430954,85.8322938878858,WPA2,2024-01-01 07:47:00
-77.64041614805474,-12.92465496627409,-52.445396251317334,-16.263292022984928,94.92731062456168,84.48640854105085,None,2024-01-01 07:48:00
-3.6777460559388686,-21.761451594172655,-45.697541604233685,-83.02715714230769,87.9601496711762,35.967556122306775,WEP,2024-01-01 07:49:00
-98.78455253101836,-43.29837390133322,-77.22502638967904,-98.08551320031633,90.70419604150219,68.72343434606829,WEP,2024-01-01 07:50:00
-3.0121173292360908,-26.155079074867345,-3.5971152834486304,-22.08974136042133,99.15327758273865,31.283419752422002,WEP,2024-01-01 07:51:00
-95.6840088049424,-12.148443869865204,-9.054538906275795,-39.03025748473841,20.831539000851794,6.090554323518271,WEP,2024-01-01 07:52:00
-10.885688630192888,-59.5859678348967,-27.785676454409412,-30.036043037787834,35.543933736406174,70.15652656029422,None,2024-01-01 07:53:00
-47.22988909137001,-67.29668384367613,-46.66133712346374,-16.18450250113574,66.92190299248666,0.9827552569787845,WEP,2024-01-01 07:54:00
-0.7035203880699612,-33.24066144364153,-13.00308403523151,-19.718906517549954,48.38025398606472,40.91825874584886,None,2024-01-01 07:55:00
-92.62034352646012,-19.21540580587414,-86.93476561765371,-3.907985307117528,41.83895333783335,32.937926930207574,WPA2,2024-01-01 07:56:00
-44.61457155986792,-23.77148652233842,-20.9490205725115,-46.40649211478818,35.781124933559305,69.33775385188524,WPA2,2024-01-01 07:57:00
-3.0697464380901067,-20.218635114136546,-87.51791860331517,-51.15043673400946,59.37806319434522,76.62454727603789,WPA2,2024-01-01 07:58:00
-47.69021558298512,-56.4416685187067,-20.57893374505946,-59.81128001092699,57.5593428640082,30.409463597128383,WPA2,2024-01-01 07:59:00
-37.06013618647375,-18.216578382497843,-72.4232431748643,-84.63089571557954,16.14578340642401,81.16270144448535,WPA2,2024-01-01 08:00:00
-30.425131101538284,-87.97909446293916,-12.290941898181103,-42.73927671179776,47.173983751843906,29.391676050493377,WPA2,2024-01-01 08:01:00
-54.545893523222674,-45.551090203915045,-5.59579061746021,-72.29874756740212,55.347177620984986,44.63263599865612,WEP,2024-01-01 08:02:00
-37.24419199159365,-99.42413395018784,-85.12040305948844,-7.869248778702456,57.02869387313905,72.7018527014134,WPA2,2024-01-01 08:03:00
-41.56856880768998,-67.54141700997297,-53.732439493460646,-41.68091957229024,21.01071929123518,69.29202292247886,WPA2,2024-01-01 08:04:00
-9.884198950901109,-63.353846512860216,-1.9012621837314896,-40.715981949188986,74.22713922522868,98.73684723122,WPA2,2024-01-01 08:05:00
-95.45536196585421,-60.38273083907446,-51.65925640268534,-64.507533912299,2.5199094821069634,22.51610242159319,None,2024-01-01 08:06:00
-71.90368104077697,-30.45327933101379,-13.645247748545486,-94.80106480222925,35.483185554316265,66.23179135395823,WPA2,2024-01-01 08:07:00
-4.958851592344132,-61.14418987296543,-41.12684778686801,-96.82562346270115,78.02126485356335,60.96819082757774,WPA2,2024-01-01 08:08:00
-10.973621610908367,-55.13063773774694,-62.46700920803981,-57.66648558468025,56.389292105540235,91.509845449003,WEP,2024-01-01 08:09:00
-54.43432472142871,-76.24558691256726,-71.42164444741297,-91.54346219027622,26.116243251086026,15.636214164487505,WEP,2024-01-01 08:10:00
-37.986740219846325,-62.674820837065994,-79.67769089139128,-39.31530444598609,69.49531193430477,75.1798163586933,WPA2,2024-01-01 08:11:00
-72.26188170188674,-77.27303727368485,-23.820180862230274,-11.902699436034254,56.73909441560734,56.826861626876834,WPA2,2024-01-01 08:12:00
-81.18788402762387,-92.68040762315563,-61.34594931769721,-11.708518348127782,79.62436094563871,27.46658697879054,WPA2,2024-01-01 08:13:00
-53.63015950600178,-39.65514066186221,-48.87245377992488,-34.09545898677676,73.50251861898234,47.44349141471741,None,2024-01-01 08:14:00
-64.66477719739473,-33.17872014449837,-50.76745199988181,-78.8768168527069,61.01079220362347,33.37765970697978,WPA2,2024-01-01 08:15:00
-41.634388814912796,-38.05096539903855,-42.272097076686876,-13.700316864112793,48.8177675310814,57.931340278846086,WPA2,2024-01-01 08:16:00
-92.22653630350152,-53.65059561994276,-13.442285437544783,-11.390656468679182,13.31821256675234,88.90006108146659,WPA2,2024-01-01 08:17:00
-2.5605192333833457,-62.021421982077015,-1.9260656416570612,-80.33464150470414,26.133301788538375,56.9304984412202,WPA2,2024-01-01 08:18:00
-1.3789255520397177,-13.666635042817475,-59.241579142618306,-26.257391422932272,41.90994729170853,63.17224183265841,WEP,2024-01-01 08:19:00
-30.183828598025485,-48.091821486378194,-17.248107789369698,-71.3480451072877,59.92992870063887,51.874784711470944,WPA2,2024-01-01 08:20:00
-46.39036336558796,-52.0818122370269,-23.547220534528236,-19.73596876470704,51.37078552153048,5.116550644547591,WPA2,2024-01-01 08:21:00
-69.04723837136723,-97.43579341935643,-42.647104854442674,-0.2762100096397262,28.818452595952948,23.285855687609423,WPA2,2024-01-01 08:22:00
-18.62049802930514,-65.87521723738436,-4.395285638806683,-96.99739946706072,0.6464357789710551,49.20017294320827,WPA2,2024-01-01 08:23:00
-31.526882744612067,-61.980438121414295,-79.95254844715973,-10.263413420906815,49.623922190081394,31.023528374470477,WPA2,2024-01-01 08:24:00
-83.73830606551087,-60.11772191030995,-89.07357896903785,-37.73694664013419,28.56259885622431,18.176359776119423,WEP,2024-01-01 08:25:00
-8.90728155061575,-41.982763077266775,-14.603803304457784,-2.661738083517889,73.46083007105351,50.41328419184383,WEP,2024-01-01 08:26:00
-17.746275707683097,-46.639745327312156,-56.08501833662517,-53.49904824735724,2.394626527048349,32.28097934478503,None,2024-01-01 08:27:00
-5.020008670807599,-39.20949072065554,-15.303114579293947,-15.261206942862628,58.482781130579085,25.810764317341473,WEP,2024-01-01 08:28:00
-27.428049161163997,-23.511673845787172,-10.690979480458509,-93.76059314017228,94.14742375060654,46.39854174403808,WEP,2024-01-01 08:29:00
-38.65848040642101,-18.70142612839065,-93.75424063809285,-66.47209499217043,17.440926711149952,13.328425808217315,WPA2,2024-01-01 08:30:00
-58.17569637093811,-28.187692377350558,-11.653523701393937,-93.298346224879,47.16494907505954,92.77457330754073,WEP,2024-01-01 08:31:00
-6.727151664598679,-4.447630404506526,-55.168094463057784,-2.4656866520929412,9.142199181713817,86.7702097919239,WEP,2024-01-01 08:32:00
-13.393611049959162,-98.17674173236384,-48.95675109957678,-18.302609272816326,62.56819122613526,70.76205857405353,WEP,2024-01-01 08:33:00
-95.47813298938107,-80.42220143164539,-37.340748890678974,-14.745257875402956,55.05316805962256,10.621382758845622,WPA2,2024-01-01 08:34:00
-97.3633025502748,-99.24371250218579,-7.3617393269913265,-6.203476856610578,40.736552421283236,77.5877254469693,WPA2,2024-01-01 08:35:00
-62.35366331219504,-35.252528584539704,-98.0883905570236,-91.48965138802146,52.13770214737412,80.7957328109019,WEP,2024-01-01 08:36:00
-18.944666921816705,-10.196945105001305,-52.31565316821829,-61.44024074866666,89.65746584690102,76.77646177143377,WEP,2024-01-01 08:37:00
-1.2723870685055516,-75.65177034237007,-31.227795756943934,-92.89651109559979,19.629430231106703,11.396588711924116,None,2024-01-01 08:38:00
-84.95831088964718,-7.296545520369335,-27.72930423017715,-78.92068984499714,2.2564511705347234,64.39079570677647,WPA2,2024-01-01 08:39:00
-40.58692846478649,-93.97326097104391,-30.746756846289202,-77.06342229623277,86.16648846991009,83.43247957493986,WPA2,2024-01-01 08:40:00
-61.91091433689785,-6.556397319448564,-86.55648705918782,-53.08927889524213,57.71170823879065,57.73534012196677,WPA2,2024-01-01 08:41:00
-3.008560218539685,-64.83773127603655,-70.06044116283188,-73.14378325463574,89.06584554618424,64.6407375228089,WEP,2024-01-01 08:42:00
-15.788107686429129,-89.85791715507835,-64.12844745829865,-89.90218931822389,59.69452234131726,45.83634794263062,WPA2,2024-01-01 08:43:00
-16.16712952888622,-51.41282408136744,-19.556279232049505,-83.25089109058922,81.01610899597024,52.87073198840526,WPA2,2024-01-01 08:44:00
-53.13068402050297,-74.3223432279492,-72.1240127585447,-85.27244364479091,42.967336335514794,3.4376858351725215,None,2024-01-01 08:45:00
-58.51804976623348,-71.51270980380772,-78.92950361327968,-2.6923202087701696,74.98599312882688,63.89630219732846,WPA2,2024-01-01 08:46:00
-72.65929280692937,-69.27100350737135,-4.255198096190384,-24.070749308152642,91.3041466889856,8.14472128911592,WEP,2024-01-01 08:47:00
-94.3624503349073,-19.697410216733658,-99.11367148865311,-3.2238534730438033,57.21229637222063,43.50145943402234,WPA2,2024-01-01 08:48:00
-13.527762374494685,-46.08387233247455,-0.2179144318021855,-56.025951349209144,18.078515056237954,29.265509766740784,WEP,2024-01-01 08:49:00
-18.709899086992237,-68.86923008439963,-32.317870114260444,-72.16315183373433,26.879761503019818,54.54279502117131,WPA2,2024-01-01 08:50:00
-0.028232671386945185,-38.96662166890816,-17.153070055088293,-20.17068027908134,19.86445768974058,13.341633552320708,None,2024-01-01 08:51:00
-0.3363162926094674,-28.384932577680644,-70.53806036538069,-67.37460819588532,24.685702759573292,69.16434019733182,None,2024-01-01 08:52:00
-44.456829439737255,-72.73759992664662,-98.568472233294,-70.06166262946518,30.64154493510364,79.50115369284704,WPA2,2024-01-01 08:53:00
-23.101258481948946,-58.645089847464845,-26.21304814384699,-76.74940077921688,55.51337867531885,16.33544497431565,WPA2,2024-01-01 08:54:00
-5.523427011757192,-87.81139066630524,-16.58554029993242,-87.03210217757646,58.79916294638328,10.431308735188216,WPA2,2024-01-01 08:55:00
-15.03526093225885,-81.88506504653196,-25.952386804648086,-74.3536938983234,42.649974724186116,14.551548278735915,WEP,2024-01-01 08:56:00
-75.26518982568024,-31.888214603501723,-85.71497126991613,-64.46802515261123,61.54207798208354,87.71275618985017,WEP,2024-01-01 08:57:00
-54.94558646899065,-81.85616523043731,-24.65720777430309,-32.600579185426966,8.157492561136593,52.81892617563562,WPA2,2024-01-01 08:58:00
-87.0840584848505,-47.483661633293984,-23.107721789235896,-93.74351577805484,8.778823705815997,46.72609960075026,WEP,2024-01-01 08:59:00
-4.59489727412776,-29.09537382775673,-34.145948432994516,-78.9493060334657,17.182946035765845,10.671181910235427,WPA2,2024-01-01 09:00:00
-39.382536554911994,-89.31230769052561,-23.38840672044138,-19.097635970832357,51.80774980403447,64.95560067569618,WEP,2024-01-01 09:01:00
-77.13571944965372,-43.26877803710965,-15.407856032226789,-85.30780764162293,21.399467869831355,86.799959189509,None,2024-01-01 09:02:00
-32.829931559414334,-74.34372162986362,-38.639588576254155,-65.73548534774784,28.328440349257733,82.8185869323453,WPA2,2024-01-01 09:03:00
-38.18717595421042,-3.7073124762420235,-91.13952860303209,-13.534107814185987,40.03128361729941,62.60547089808013,WPA2,2024-01-01 09:04:00
-64.18372819671595,-51.64543532800753,-51.23721903327891,-84.50746888565574,81.18661240103798,7.527871665167362,WPA2,2024-01-01 09:05:00
-88.6442407800371,-19.400745022484188,-92.2350665328395,-91.72631643818102,1.3862135912860118,11.239702717601297,WPA2,2024-01-01 09:06:00
-32.842680440720045,-44.977345784373824,-59.24569689675692,-51.54620049199892,64.93788202366224,4.930898710982468,WPA2,2024-01-01 09:07:00
-47.96922990962067,-95.65874671451809,-59.28935108743724,-69.75804887214636,66.88765310406853,25.74792164924693,WPA2,2024-01-01 09:08:00
-22.768160826436073,-36.68486244059777,-93.39901558597585,-43.65916355161459,79.86557803566366,13.566146716037775,WPA2,2024-01-01 09:09:00
-47.98364988880066,-4.859665779334293,-65.11794660305208,-19.619510951652487,93.27529390603132,26.004804025243388,WPA2,2024-01-01 09:10:00
-14.781849968145991,-39.83881798536688,-88.90019012086852,-86.28515118472569,2.0137848949289827,38.50580557189617,WPA2,2024-01-01 09:11:00
-44.809316122551444,-18.081114057320974,-19.176478999077787,-41.9300915445715,15.378370551321618,94.29827840711357,WPA2,2024-01-01 09:12:00
-43.906202846461376,-11.579353665159218,-5.231197403552926,-49.449123961013605,88.6171294055993,61.03760597816921,WPA2,2024-01-01 09:13:00
-12.334639734165492,-77.19202280510675,-92.76835247420614,-85.59212139868004,45.851856218701535,83.49737856829623,WEP,2024-01-01 09:14:00
-59.6517133787603,-78.79551600917733,-4.488479270829856,-37.60015144710176,56.459063893346354,71.03515007123322,WEP,2024-01-01 09:15:00
-86.59847715493592,-38.90190111490083,-47.74234006632548,-72.63595821392283,66.30272037231474,11.250313052663174,WPA2,2024-01-01 09:16:00
-97.1217323686661,-58.89715301932953,-70.04343220461261,-51.21656814559875,67.90666044956374,73.59204063739489,WPA2,2024-01-01 09:17:00
-24.486274432638098,-16.013869713327963,-92.31379247238365,-91.77276757229382,93.17404033165082,27.509888155912442,WEP,2024-01-01 09:18:00
-37.96904486465353,-9.997687660198878,-49.93757319295822,-54.041594278637696,99.69494174116697,63.91078469947063,None,2024-01-01 09:19:00
-29.59202319007764,-64.6578620697282,-20.548445550925138,-69.35365319571797,72.01574609309402,34.09619736429885,WPA2,2024-01-01 09:20:00
-78.70358384910892,-76.3129441025518,-29.29135227333019,-17.76187888146457,28.72212092051508,99.76722632646592,WPA2,2024-01-01 09:21:00
-86.36285244132303,-21.94744847561381,-94.97739885360262,-94.30212730026317,87.97524022943436,26.355147949677782,WPA2,2024-01-01 09:22:00
-98.5455334332118,-72.51939644518639,-92.70981646320965,-58.139272508167004,4.922091454076161,27.913047077426967,WPA2,2024-01-01 09:23:00
-64.9412441193403,-17.738568148632154,-59.71267173673629,-54.1568575868562,23.10808528744962,93.06722555623983,WPA2,2024-01-01 09:24:00
-41.008231314536694,-57.62617463512372,-70.47095059520566,-27.49939237008813,89.73857174637149,2.464440463632267,WPA2,2024-01-01 09:25:00
-60.77559549002677,-33.245010070852956,-76.76156769439521,-42.571242490978904,25.619151443935493,69.66889878731969,WEP,2024-01-01 09:26:00
-56.252507797627096,-90.44646861653318,-71.89955010912864,-33.27876628058189,22.065105962174847,72.53263907358782,WPA2,2024-01-01 09:27:00
-9.584130550625162,-37.6140675323427,-19.651725670311535,-22.295071434824393,13.812529314024724,83.63785774103994,WPA2,2024-01-01 09:28:00
-65.17445329766997,-54.82323212627709,-7.07719463681461,-13.77970263418112,85.91117576469165,97.44393106384753,WPA2,2024-01-01 09:29:00
-48.60105108401892,-41.33915368245259,-59.489730547243354,-68.61245032775295,50.00582591910867,97.56019191566524,WPA2,2024-01-01 09:30:00
-21.6346987258857,-83.19857922551365,-9.388899786750287,-46.197729463609704,67.48932030541548,6.527675756646389,WPA2,2024-01-01 09:31:00
-60.34572176787299,-26.312625505581792,-67.8504298752118,-15.989192156080009,23.906638407502967,82.18393227529025,WPA2,2024-01-01 09:32:00
-37.79132997721265,-13.720292245677143,-52.35630136562084,-1.0548869034943493,75.80404210112165,64.63099336573814,WEP,2024-01-01 09:33:00
-13.76362912532548,-78.32601999092243,-77.39710021840003,-11.048068895623686,76.00055449620984,64.73421343730912,WPA2,2024-01-01 09:34:00
-5.047937634235794,-90.42854444798382,-35.95239578241561,-62.85327373756232,31.259802490830012,12.83499266146948,WEP,2024-01-01 09:35:00
-85.2926519070962,-97.63614139536637,-2.101888482519115,-80.48334827813495,41.06826330102828,65.01871664456533,None,2024-01-01 09:36:00
-7.341237483850563,-35.802849955673395,-39.65069039566214,-51.06074625934113,20.969027743020085,98.24825806012478,WPA2,2024-01-01 09:37:00
-50.78837069204618,-39.29059639112192,-64.21859158864511,-25.83585481639578,97.65610233229043,91.1818569539447,WPA2,2024-01-01 09:38:00
-74.17556117010416,-45.330258728592995,-35.21825540094716,-50.74309292467024,64.56025770584117,43.91306608048505,WPA2,2024-01-01 09:39:00
-54.086424376173866,-76.80529038840245,-87.70793215346124,-51.68191366863315,93.45438807155155,3.994797328609434,WEP,2024-01-01 09:40:00
-1.9967424714522934,-60.90940040944853,-11.13409197346013,-16.17695789181994,30.338554362913317,36.229349000020484,None,2024-01-01 09:41:00
-50.73819060071304,-40.5523664813827,-49.69160492201637,-63.85962209328137,78.18909129968897,82.63903116005552,WEP,2024-01-01 09:42:00
-67.12483897124918,-50.32331411408306,-55.06502579603579,-14.020532518835438,76.5858643884742,70.1499101465166,WPA2,2024-01-01 09:43:00
-36.65991456832742,-1.2214479785112644,-41.41352115464808,-59.319519904827644,69.16556518665415,45.93436555939564,WEP,2024-01-01 09:44:00
-75.9854381221807,-86.35602474432669,-37.52161372105975,-67.17668943216606,96.56389752668004,5.510153515883109,WPA2,2024-01-01 09:45:00
-92.4136671891336,-30.485544595240626,-92.8224193773487,-54.6010088800301,39.355533610631554,42.68947278233026,WPA2,2024-01-01 09:46:00
-87.11202780893508,-59.568123189570784,-31.738277877659755,-23.75530413251316,13.07173235897573,46.90249397178835,WPA2,2024-01-01 09:47:00
-87.19541610422276,-57.180038507438525,-75.80683196844704,-87.39979721360058,67.17088592440608,92.85555328941359,WPA2,2024-01-01 09:48:00
-84.80973064877057,-28.240223434182383,-28.604736749341015,-80.35807841279826,72.93098004772062,64.10861035821594,WEP,2024-01-01 09:49:00
-86.11728273505898,-30.756384867563042,-17.746520561580326,-4.855517433690807,57.506057345881466,31.16529166546489,WPA2,2024-01-01 09:50:00
-35.91252551967854,-0.8744006297811637,-19.604149244747973,-82.45083726186427,20.681789313339628,52.53182644507214,WPA2,2024-01-01 09:51:00
-81.81199156008552,-87.16057105458748,-44.74990325921109,-43.22726820689454,50.445594166935535,6.605530782216007,WPA2,2024-01-01 09:52:00
-65.43327166761368,-89.58903506158336,-47.983010768924885,-42.068553333806214,31.21897365691294,97.25682356497369,WEP,2024-01-01 09:53:00
-10.321159009398812,-27.56611828712589,-85.71240386605882,-51.03755379497552,42.746652816668906,36.0059901930726,WEP,2024-01-01 09:54:00
-52.60383597371276,-42.16130829935909,-22.465384959686446,-35.52547514231814,64.52185758446639,47.78673549131358,WPA2,2024-01-01 09:55:00
-33.24422614789728,-72.58393334401941,-72.85906195532857,-77.01732742023816,74.52147426908346,35.52839742369226,WPA2,2024-01-01 09:56:00
-82.76801287983702,-92.05806310110134,-50.330457718205345,-44.733773222325176,23.22246909013431,68.25117301162001,WPA2,2024-01-01 09:57:00
-80.77109811913292,-91.43417504035695,-71.57259070724834,-62.78267447531029,40.532536064695336,66.2232158329593,None,2024-01-01 09:58:00
-95.91313837335211,-10.580912533588176,-86.61716370003069,-33.8332740370811,26.91615709916292,71.53223105291356,WPA2,2024-01-01 09:59:00
-83.10649369278354,-80.8132675281257,-37.04423031082634,-85.87764566268505,19.86316138618691,26.814322961192083,WPA2,2024-01-01 10:00:00
